FECHA (YYMMDD);HORA (HHMM);;
031231;0300;70,4164;
031231;0400;70,3333;
031231;0500;73,75;
031231;0600;70,0833;
031231;0700;58,1666;
031231;0800;49,1666;
031231;0900;43,6666;
031231;1000;38,8333;
031231;1100;36,9166;
031231;1200;35;
031231;1300;32,5;
031231;1400;32,0833;
031231;1500;30,8333;
031231;1600;31;
031231;1700;32,5;
031231;1800;35,8333;
031231;1900;40,6666;
031231;2000;49,5;
031231;2100;54,9166;
031231;2200;57,6666;
031231;2300;59,0833;
040101;0000;63,4166;
040101;0100;66,6664;
040101;0200;68,75;
040101;0300;72,0833;
040101;0400;77,3333;
040101;0500;79,25;
040101;0600;73,1664;
040101;0700;62,6666;
040101;0800;53,75;
040101;0900;46;
040101;1000;39;
040101;1100;37;
040101;1200;36;
040101;1300;32,8333;
040101;1400;32,8333;
040101;1500;31,6667;
040101;1600;31,75;
040101;1700;33;
040101;1800;37;
040101;1900;42,5833;
040101;2000;49,0833;
040101;2100;51,6666;
040101;2200;53,0833;
040101;2300;55,75;
040102;0000;58,4166;
040102;0100;62,9166;
040102;0200;66,9164;
040102;0300;70,75;
040102;0400;73,8333;
040102;0500;72;
040102;0600;67,6664;
040102;0700;58,4166;
040102;0800;50,6666;
040102;0900;42,3333;
040102;1000;37,5833;
040102;1100;32,9166;
040102;1200;31,1667;
040102;1300;25,25;
040102;1400;24,25;
040102;1500;25,8333;
040102;1600;26,3333;
040102;1700;28,3333;
040102;1800;32,5833;
040102;1900;37,9166;
040102;2000;43,5833;
040102;2100;43,75;
040102;2200;43,3333;
040102;2300;46,4166;
040103;0000;47,9166;
040103;0100;53,3333;
040103;0200;67,9164;
040103;0300;68,0833;
040103;0400;72,9164;
040103;0500;75,8333;
040103;0600;69,1664;
040103;0700;52,5833;
040103;0800;43,5833;
040103;0900;40,25;
040103;1000;34,25;
040103;1100;32;
040103;1200;31,25;
040103;1300;28,5;
040103;1400;26,25;
040103;1500;24;
040103;1600;22,5833;
040103;1700;27,8333;
040103;1800;26,6667;
040103;1900;33,5;
040103;2000;42,1666;
040103;2100;46,5;
040103;2200;49,75;
040103;2300;53,0833;
040104;0000;58,25;
040104;0100;65,8333;
040104;0200;72,8333;
040104;0300;74,75;
040104;0400;79,4164;
040104;0500;82,1664;
040104;0600;77,3333;
040104;0700;67,5833;
040104;0800;57,75;
040104;0900;49,0833;
040104;1000;41,25;
040104;1100;36,5833;
040104;1200;34,9166;
040104;1300;34,6666;
040104;1400;34,5;
040104;1500;31,3333;
040104;1600;30,5833;
040104;1700;34,75;
040104;1800;39,75;
040104;1900;43,4166;
040104;2000;48,6666;
040104;2100;51,5833;
040104;2200;55,0833;
040104;2300;57,1666;
040105;0000;60;
040105;0100;62;
040105;0200;64,75;
040105;0300;68,9164;
040105;0400;70;
040105;0500;75,0833;
040105;0600;68,5833;
040105;0700;58,0833;
040105;0800;53,5;
040105;0900;43,6666;
040105;1000;37,1666;
040105;1100;33,6666;
040105;1200;31,9167;
040105;1300;30,25;
040105;1400;29,8333;
040105;1500;28,5833;
040105;1600;28,3333;
040105;1700;30,0833;
040105;1800;27,6667;
040105;1900;28,9167;
040105;2000;31;
040105;2100;33,9166;
040105;2200;38,75;
040105;2300;42,5833;
040106;0000;47,1666;
040106;0100;51,0833;
040106;0200;53,8333;
040106;0300;57,4166;
040106;0400;57,5833;
040106;0500;60,9166;
040106;0600;56,5;
040106;0700;44,5833;
040106;0800;42;
040106;0900;36,75;
040106;1000;32,25;
040106;1100;31,25;
040106;1200;29,1667;
040106;1300;28,5833;
040106;1400;28,1667;
040106;1500;27,6667;
040106;1600;29,75;
040106;1700;31,1667;
040106;1800;35,75;
040106;1900;41,9166;
040106;2000;51,5833;
040106;2100;53,8333;
040106;2200;57,3333;
040106;2300;61,25;
