FECHA (YYMMDD);HORA (HHMM);;
040115;1500;;
040115;1600;;
040115;1700;;
040115;1800;;
040115;1900;;
040115;2000;;
040115;2100;;
040115;2200;;
040115;2300;;
040116;0000;;
040116;0100;;
040116;0200;;
040116;0300;;
040116;0400;;
040116;0500;;
040116;0600;;
040116;0700;;
040116;0800;;
040116;0900;;
040116;1000;;
040116;1100;;
040116;1200;;
040116;1300;;
040116;1400;;
040116;1500;;
040116;1600;;
040116;1700;;
040116;1800;;
040116;1900;;
040116;2000;;
040116;2100;;
040116;2200;;
040116;2300;;
040117;0000;;
040117;0100;;
040117;0200;;
040117;0300;;
040117;0400;;
040117;0500;;
040117;0600;;
040117;0700;;
040117;0800;;
040117;0900;;
040117;1000;;
040117;1100;;
040117;1200;;
040117;1300;;
040117;1400;;
040117;1500;;
040117;1600;;
040117;1700;;
040117;1800;;
040117;1900;;
040117;2000;;
040117;2100;;
040117;2200;;
040117;2300;;
040118;0000;;
040118;0100;;
040118;0200;;
040118;0300;;
040118;0400;;
040118;0500;;
040118;0600;;
040118;0700;;
040118;0800;;
040118;0900;;
040118;1000;;
040118;1100;;
040118;1200;;
040118;1300;;
040118;1400;;
040118;1500;;
040118;1600;;
040118;1700;;
040118;1800;;
040118;1900;;
040118;2000;;
040118;2100;;
040118;2200;;
040118;2300;;
040119;0000;;
040119;0100;;
040119;0200;;
040119;0300;;
040119;0400;;
040119;0500;;
040119;0600;;
040119;0700;;
040119;0800;;
040119;0900;;
040119;1000;;
040119;1100;;
040119;1200;;
040119;1300;;
040119;1400;;
040119;1500;;
040119;1600;;
040119;1700;;
040119;1800;;
040119;1900;;
040119;2000;;
040119;2100;;
040119;2200;;
040119;2300;;
040120;0000;;
040120;0100;;
040120;0200;;
040120;0300;;
040120;0400;;
040120;0500;;
040120;0600;;
040120;0700;;
040120;0800;;
040120;0900;;
040120;1000;;
040120;1100;;
040120;1200;;
040120;1300;;
040120;1400;;
040120;1500;;
040120;1600;;
040120;1700;;
040120;1800;;
040120;1900;;
040120;2000;;
040120;2100;;
040120;2200;;
040120;2300;;
040121;0000;;
040121;0100;;
040121;0200;;
040121;0300;;
040121;0400;;
040121;0500;;
040121;0600;;
040121;0700;;
040121;0800;;
040121;0900;;
040121;1000;;
040121;1100;;
040121;1200;;
040121;1300;;
040121;1400;;
040121;1500;;
040121;1600;;
040121;1700;;
040121;1800;;
040121;1900;;
040121;2000;;
040121;2100;;
040121;2200;;
040121;2300;;
040122;0000;;
040122;0100;;
040122;0200;;
040122;0300;;
040122;0400;;
040122;0500;;
040122;0600;;
040122;0700;;
040122;0800;;
040122;0900;;
040122;1000;;
040122;1100;;
040122;1200;;
040122;1300;;
040122;1400;;
040122;1500;;
040122;1600;;
040122;1700;;
040122;1800;;
040122;1900;;
040122;2000;;
040122;2100;;
040122;2200;;
040122;2300;;
040123;0000;;
040123;0100;;
040123;0200;;
040123;0300;;
040123;0400;;
040123;0500;;
040123;0600;;
040123;0700;;
040123;0800;;
040123;0900;;
040123;1000;;
040123;1100;;
040123;1200;;
040123;1300;;
040123;1400;;
040123;1500;;
040123;1600;;
040123;1700;;
040123;1800;;
040123;1900;;
040123;2000;;
040123;2100;;
040123;2200;;
040123;2300;;
040124;0000;;
040124;0100;;
040124;0200;;
040124;0300;;
040124;0400;;
040124;0500;;
040124;0600;;
040124;0700;;
040124;0800;;
040124;0900;;
040124;1000;;
040124;1100;;
040124;1200;;
040124;1300;;
040124;1400;;
040124;1500;;
040124;1600;;
040124;1700;;
040124;1800;;
040124;1900;;
040124;2000;;
040124;2100;;
040124;2200;;
040124;2300;;
040125;0000;;
040125;0100;;
040125;0200;;
040125;0300;;
040125;0400;;
040125;0500;;
040125;0600;;
040125;0700;;
040125;0800;;
040125;0900;;
040125;1000;;
040125;1100;;
040125;1200;;
040125;1300;;
040125;1400;;
040125;1500;;
040125;1600;;
040125;1700;;
040125;1800;;
040125;1900;;
040125;2000;;
040125;2100;;
040125;2200;;
040125;2300;;
040126;0000;;
040126;0100;;
040126;0200;;
040126;0300;;
040126;0400;;
040126;0500;;
040126;0600;;
040126;0700;;
040126;0800;;
040126;0900;;
040126;1000;;
040126;1100;;
040126;1200;;
040126;1300;;
040126;1400;;
040126;1500;;
040126;1600;;
040126;1700;;
040126;1800;;
040126;1900;;
040126;2000;;
040126;2100;;
040126;2200;;
040126;2300;;
040127;0000;;
040127;0100;;
040127;0200;;
040127;0300;;
040127;0400;;
040127;0500;;
040127;0600;;
040127;0700;;
040127;0800;;
040127;0900;;
040127;1000;;
040127;1100;;
040127;1200;;
040127;1300;;
040127;1400;;
040127;1500;;
040127;1600;;
040127;1700;;
040127;1800;;
040127;1900;;
040127;2000;;
040127;2100;;
040127;2200;;
040127;2300;;
040128;0000;;
040128;0100;;
040128;0200;;
040128;0300;;
040128;0400;;
040128;0500;;
040128;0600;;
040128;0700;;
040128;0800;;
040128;0900;;
040128;1000;;
040128;1100;;
040128;1200;;
040128;1300;;
040128;1400;;
040128;1500;;
040128;1600;;
040128;1700;;
040128;1800;;
040128;1900;;
040128;2000;;
040128;2100;;
040128;2200;;
040128;2300;;
040129;0000;;
040129;0100;;
040129;0200;;
040129;0300;;
040129;0400;;
040129;0500;;
040129;0600;;
040129;0700;;
040129;0800;;
040129;0900;;
040129;1000;;
040129;1100;;
040129;1200;;
040129;1300;;
040129;1400;;
040129;1500;;
040129;1600;;
040129;1700;;
040129;1800;;
040129;1900;;
040129;2000;;
040129;2100;;
040129;2200;;
040129;2300;;
040130;0000;;
040130;0100;;
040130;0200;;
040130;0300;;
040130;0400;;
040130;0500;;
040130;0600;;
040130;0700;;
040130;0800;;
040130;0900;;
040130;1000;;
040130;1100;;
040130;1200;;
040130;1300;;
040130;1400;;
040130;1500;;
040130;1600;;
040130;1700;;
040130;1800;;
040130;1900;;
040130;2000;;
040130;2100;;
040130;2200;;
040130;2300;;
040131;0000;;
040131;0100;;
040131;0200;;
040131;0300;;
040131;0400;;
040131;0500;;
040131;0600;;
040131;0700;;
040131;0800;;
040131;0900;;
040131;1000;;
040131;1100;;
040131;1200;;
040131;1300;;
040131;1400;;
040131;1500;;
040131;1600;;
040131;1700;;
040131;1800;;
040131;1900;;
040131;2000;;
040131;2100;;
040131;2200;;
040131;2300;;
040201;0000;;
040201;0100;;
040201;0200;;
040201;0300;;
040201;0400;;
040201;0500;;
040201;0600;;
040201;0700;;
040201;0800;;
040201;0900;;
040201;1000;;
040201;1100;;
040201;1200;;
040201;1300;;
040201;1400;;
040201;1500;;
040201;1600;;
040201;1700;;
040201;1800;;
040201;1900;;
040201;2000;;
040201;2100;;
040201;2200;;
040201;2300;;
040202;0000;;
040202;0100;;
040202;0200;;
040202;0300;;
040202;0400;;
040202;0500;;
040202;0600;;
040202;0700;;
040202;0800;;
040202;0900;;
040202;1000;;
040202;1100;;
040202;1200;;
040202;1300;;
040202;1400;;
040202;1500;;
040202;1600;;
040202;1700;;
040202;1800;;
040202;1900;;
040202;2000;;
040202;2100;;
040202;2200;;
040202;2300;;
040203;0000;;
040203;0100;;
040203;0200;;
040203;0300;;
040203;0400;;
040203;0500;;
040203;0600;;
040203;0700;;
040203;0800;;
040203;0900;;
040203;1000;;
040203;1100;;
040203;1200;;
040203;1300;;
040203;1400;;
040203;1500;;
040203;1600;;
040203;1700;;
040203;1800;;
040203;1900;;
040203;2000;;
040203;2100;;
040203;2200;;
040203;2300;;
040204;0000;;
040204;0100;;
040204;0200;;
040204;0300;;
040204;0400;;
040204;0500;;
040204;0600;;
040204;0700;;
040204;0800;;
040204;0900;;
040204;1000;;
040204;1100;;
040204;1200;;
040204;1300;;
040204;1400;;
040204;1500;;
040204;1600;;
040204;1700;;
040204;1800;;
040204;1900;;
040204;2000;;
040204;2100;;
040204;2200;;
040204;2300;;
040205;0000;;
040205;0100;;
040205;0200;;
040205;0300;;
040205;0400;;
040205;0500;;
040205;0600;;
040205;0700;;
040205;0800;;
040205;0900;;
040205;1000;;
040205;1100;;
040205;1200;;
040205;1300;;
040205;1400;;
040205;1500;;
040205;1600;;
040205;1700;;
040205;1800;;
040205;1900;;
040205;2000;;
040205;2100;;
040205;2200;;
040205;2300;;
040206;0000;;
040206;0100;;
040206;0200;;
040206;0300;;
040206;0400;;
040206;0500;;
040206;0600;;
040206;0700;;
040206;0800;;
040206;0900;;
040206;1000;;
040206;1100;;
040206;1200;;
040206;1300;;
040206;1400;;
040206;1500;;
040206;1600;;
040206;1700;;
040206;1800;;
040206;1900;;
040206;2000;;
040206;2100;;
040206;2200;;
040206;2300;;
040207;0000;;
040207;0100;;
040207;0200;;
040207;0300;;
040207;0400;;
040207;0500;;
040207;0600;;
040207;0700;;
040207;0800;;
040207;0900;;
040207;1000;;
040207;1100;;
040207;1200;;
040207;1300;;
040207;1400;;
040207;1500;;
040207;1600;;
040207;1700;;
040207;1800;;
040207;1900;;
040207;2000;;
040207;2100;;
040207;2200;;
040207;2300;;
040208;0000;;
040208;0100;;
040208;0200;;
040208;0300;;
040208;0400;;
040208;0500;;
040208;0600;;
040208;0700;;
040208;0800;;
040208;0900;;
040208;1000;;
040208;1100;;
040208;1200;;
040208;1300;;
040208;1400;;
040208;1500;;
040208;1600;;
040208;1700;;
040208;1800;;
040208;1900;;
040208;2000;;
040208;2100;;
040208;2200;;
040208;2300;;
040209;0000;;
040209;0100;;
040209;0200;;
040209;0300;;
040209;0400;;
040209;0500;;
040209;0600;;
040209;0700;;
040209;0800;;
040209;0900;;
040209;1000;;
040209;1100;;
040209;1200;;
040209;1300;;
040209;1400;;
040209;1500;;
040209;1600;;
040209;1700;;
040209;1800;;
040209;1900;;
040209;2000;;
040209;2100;;
040209;2200;;
040209;2300;;
040210;0000;;
040210;0100;;
040210;0200;;
040210;0300;;
040210;0400;;
040210;0500;;
040210;0600;;
040210;0700;;
040210;0800;;
040210;0900;;
040210;1000;;
040210;1100;;
040210;1200;;
040210;1300;;
040210;1400;;
040210;1500;;
040210;1600;;
040210;1700;;
040210;1800;;
040210;1900;;
040210;2000;;
040210;2100;;
040210;2200;;
040210;2300;;
040211;0000;;
040211;0100;;
040211;0200;;
040211;0300;;
040211;0400;;
040211;0500;;
040211;0600;;
040211;0700;;
040211;0800;;
040211;0900;;
040211;1000;;
040211;1100;;
040211;1200;;
040211;1300;;
040211;1400;;
040211;1500;;
040211;1600;;
040211;1700;;
040211;1800;;
040211;1900;;
040211;2000;;
040211;2100;;
040211;2200;;
040211;2300;;
040212;0000;;
040212;0100;;
040212;0200;;
040212;0300;;
040212;0400;;
040212;0500;;
040212;0600;;
040212;0700;;
040212;0800;;
040212;0900;;
040212;1000;;
040212;1100;;
040212;1200;;
040212;1300;;
040212;1400;;
040212;1500;;
040212;1600;;
040212;1700;;
040212;1800;;
040212;1900;;
040212;2000;;
040212;2100;;
040212;2200;;
040212;2300;;
040213;0000;;
040213;0100;;
040213;0200;;
040213;0300;;
040213;0400;;
040213;0500;;
040213;0600;;
040213;0700;;
040213;0800;;
040213;0900;;
040213;1000;;
040213;1100;;
040213;1200;;
040213;1300;;
040213;1400;;
040213;1500;;
040213;1600;;
040213;1700;;
040213;1800;;
040213;1900;;
040213;2000;;
040213;2100;;
040213;2200;;
040213;2300;;
040214;0000;;
040214;0100;;
040214;0200;;
040214;0300;;
040214;0400;;
040214;0500;;
040214;0600;;
040214;0700;;
040214;0800;;
040214;0900;;
040214;1000;;
040214;1100;;
040214;1200;;
040214;1300;;
040214;1400;;
040214;1500;;
040214;1600;;
040214;1700;;
040214;1800;;
040214;1900;;
040214;2000;;
040214;2100;;
040214;2200;;
040214;2300;;
040215;0000;;
040215;0100;;
040215;0200;;
040215;0300;;
040215;0400;;
040215;0500;;
040215;0600;;
040215;0700;;
040215;0800;;
040215;0900;;
040215;1000;;
040215;1100;;
040215;1200;;
040215;1300;;
040215;1400;;
040215;1500;;
040215;1600;;
040215;1700;;
040215;1800;;
040215;1900;;
040215;2000;;
040215;2100;;
040215;2200;;
040215;2300;;
040216;0000;;
040216;0100;;
040216;0200;;
040216;0300;;
040216;0400;;
040216;0500;;
040216;0600;;
040216;0700;;
040216;0800;;
040216;0900;;
040216;1000;;
040216;1100;;
040216;1200;;
040216;1300;;
040216;1400;;
040216;1500;;
040216;1600;;
040216;1700;;
040216;1800;;
040216;1900;;
040216;2000;;
040216;2100;;
040216;2200;;
040216;2300;;
040217;0000;;
040217;0100;;
040217;0200;;
040217;0300;;
040217;0400;;
040217;0500;;
040217;0600;;
040217;0700;;
040217;0800;;
040217;0900;;
040217;1000;;
040217;1100;;
040217;1200;;
040217;1300;;
040217;1400;;
040217;1500;;
040217;1600;;
040217;1700;;
040217;1800;;
040217;1900;;
040217;2000;;
040217;2100;;
040217;2200;;
040217;2300;;
040218;0000;;
040218;0100;;
040218;0200;;
040218;0300;;
040218;0400;;
040218;0500;;
040218;0600;;
040218;0700;;
040218;0800;;
040218;0900;;
040218;1000;;
040218;1100;;
040218;1200;;
040218;1300;;
040218;1400;;
040218;1500;;
040218;1600;;
040218;1700;;
040218;1800;;
040218;1900;;
040218;2000;;
040218;2100;;
040218;2200;;
040218;2300;;
040219;0000;;
040219;0100;;
040219;0200;;
040219;0300;;
040219;0400;;
040219;0500;;
040219;0600;;
040219;0700;;
040219;0800;;
040219;0900;;
040219;1000;;
040219;1100;;
040219;1200;;
040219;1300;;
040219;1400;;
040219;1500;;
040219;1600;;
040219;1700;;
040219;1800;;
040219;1900;;
040219;2000;;
040219;2100;;
040219;2200;;
040219;2300;;
040220;0000;;
040220;0100;;
040220;0200;;
040220;0300;;
040220;0400;;
040220;0500;;
040220;0600;;
040220;0700;;
040220;0800;;
040220;0900;;
040220;1000;;
040220;1100;;
040220;1200;;
040220;1300;;
040220;1400;;
040220;1500;;
040220;1600;;
040220;1700;;
040220;1800;;
040220;1900;;
040220;2000;;
040220;2100;;
040220;2200;;
040220;2300;;
040221;0000;;
040221;0100;;
040221;0200;;
040221;0300;;
040221;0400;;
040221;0500;;
040221;0600;;
040221;0700;;
040221;0800;;
040221;0900;;
040221;1000;;
040221;1100;;
040221;1200;;
040221;1300;;
040221;1400;;
040221;1500;;
040221;1600;;
040221;1700;;
040221;1800;;
040221;1900;;
040221;2000;;
040221;2100;;
040221;2200;;
040221;2300;;
040222;0000;;
040222;0100;;
040222;0200;;
040222;0300;;
040222;0400;;
040222;0500;;
040222;0600;;
040222;0700;;
040222;0800;;
040222;0900;;
040222;1000;;
040222;1100;;
040222;1200;;
040222;1300;;
040222;1400;;
040222;1500;;
040222;1600;;
040222;1700;;
040222;1800;;
040222;1900;;
040222;2000;;
040222;2100;;
040222;2200;;
040222;2300;;
040223;0000;;
040223;0100;;
040223;0200;;
040223;0300;;
040223;0400;;
040223;0500;;
040223;0600;;
040223;0700;;
040223;0800;;
040223;0900;;
040223;1000;;
040223;1100;;
040223;1200;;
040223;1300;;
040223;1400;;
040223;1500;;
040223;1600;;
040223;1700;;
040223;1800;;
040223;1900;;
040223;2000;;
040223;2100;;
040223;2200;;
040223;2300;;
040224;0000;;
040224;0100;;
040224;0200;;
040224;0300;;
040224;0400;;
040224;0500;;
040224;0600;;
040224;0700;;
040224;0800;;
040224;0900;;
040224;1000;;
040224;1100;;
040224;1200;;
040224;1300;;
040224;1400;;
040224;1500;;
040224;1600;;
040224;1700;;
040224;1800;;
040224;1900;;
040224;2000;;
040224;2100;;
040224;2200;;
040224;2300;;
040225;0000;;
040225;0100;;
040225;0200;;
040225;0300;;
040225;0400;;
040225;0500;;
040225;0600;;
040225;0700;;
040225;0800;;
040225;0900;;
040225;1000;;
040225;1100;;
040225;1200;;
040225;1300;;
040225;1400;;
040225;1500;;
040225;1600;;
040225;1700;;
040225;1800;;
040225;1900;;
040225;2000;;
040225;2100;;
040225;2200;;
040225;2300;;
040226;0000;;
040226;0100;;
040226;0200;;
040226;0300;;
040226;0400;;
040226;0500;;
040226;0600;;
040226;0700;;
040226;0800;;
040226;0900;;
040226;1000;;
040226;1100;;
040226;1200;;
040226;1300;;
040226;1400;;
040226;1500;;
040226;1600;;
040226;1700;;
040226;1800;;
040226;1900;;
040226;2000;;
040226;2100;;
040226;2200;;
040226;2300;;
040227;0000;;
040227;0100;;
040227;0200;;
040227;0300;;
040227;0400;;
040227;0500;;
040227;0600;;
040227;0700;;
040227;0800;;
040227;0900;;
040227;1000;;
040227;1100;;
040227;1200;;
040227;1300;;
040227;1400;;
040227;1500;;
040227;1600;;
040227;1700;;
040227;1800;;
040227;1900;;
040227;2000;;
040227;2100;;
040227;2200;;
040227;2300;;
040228;0000;;
040228;0100;;
040228;0200;;
040228;0300;;
040228;0400;;
040228;0500;;
040228;0600;;
040228;0700;;
040228;0800;;
040228;0900;;
040228;1000;;
040228;1100;;
040228;1200;;
040228;1300;;
040228;1400;;
040228;1500;;
040228;1600;;
040228;1700;;
040228;1800;;
040228;1900;;
040228;2000;;
040228;2100;;
040228;2200;;
040228;2300;;
040229;0000;;
040229;0100;;
040229;0200;;
040229;0300;;
040229;0400;;
040229;0500;;
040229;0600;;
040229;0700;;
040229;0800;;
040229;0900;;
040229;1000;;
040229;1100;;
040229;1200;;
040229;1300;;
040229;1400;;
040229;1500;;
040229;1600;;
040229;1700;;
040229;1800;;
040229;1900;;
040229;2000;;
040229;2100;;
040229;2200;;
040229;2300;;
040301;0000;;
040301;0100;;
040301;0200;;
040301;0300;;
040301;0400;;
040301;0500;;
040301;0600;;
040301;0700;;
040301;0800;;
040301;0900;;
040301;1000;;
040301;1100;;
040301;1200;;
040301;1300;;
040301;1400;;
040301;1500;;
040301;1600;;
040301;1700;;
040301;1800;;
040301;1900;;
040301;2000;;
040301;2100;;
040301;2200;;
040301;2300;;
040302;0000;;
040302;0100;;
040302;0200;;
040302;0300;;
040302;0400;;
040302;0500;;
040302;0600;;
040302;0700;;
040302;0800;;
040302;0900;;
040302;1000;;
040302;1100;;
040302;1200;;
040302;1300;;
040302;1400;;
040302;1500;;
040302;1600;;
040302;1700;;
040302;1800;;
040302;1900;;
040302;2000;;
040302;2100;;
040302;2200;;
040302;2300;;
040303;0000;;
040303;0100;;
040303;0200;;
040303;0300;;
040303;0400;;
040303;0500;;
040303;0600;;
040303;0700;;
040303;0800;;
040303;0900;;
040303;1000;;
040303;1100;;
040303;1200;;
040303;1300;;
040303;1400;;
040303;1500;;
040303;1600;;
040303;1700;;
040303;1800;;
040303;1900;;
040303;2000;;
040303;2100;;
040303;2200;;
040303;2300;;
040304;0000;;
040304;0100;;
040304;0200;;
040304;0300;;
040304;0400;;
040304;0500;;
040304;0600;;
040304;0700;;
040304;0800;;
040304;0900;;
040304;1000;;
040304;1100;;
040304;1200;;
040304;1300;;
040304;1400;;
040304;1500;;
040304;1600;;
040304;1700;;
040304;1800;;
040304;1900;;
040304;2000;;
040304;2100;;
040304;2200;;
040304;2300;;
040305;0000;;
040305;0100;;
040305;0200;;
040305;0300;;
040305;0400;;
040305;0500;;
040305;0600;;
040305;0700;;
040305;0800;;
040305;0900;;
040305;1000;;
040305;1100;;
040305;1200;;
040305;1300;;
040305;1400;;
040305;1500;;
040305;1600;;
040305;1700;;
040305;1800;;
040305;1900;;
040305;2000;;
040305;2100;;
040305;2200;;
040305;2300;;
040306;0000;;
040306;0100;;
040306;0200;;
040306;0300;;
040306;0400;;
040306;0500;;
040306;0600;;
040306;0700;;
040306;0800;;
040306;0900;;
040306;1000;;
040306;1100;;
040306;1200;;
040306;1300;;
040306;1400;;
040306;1500;;
040306;1600;;
040306;1700;;
040306;1800;;
040306;1900;;
040306;2000;;
040306;2100;;
040306;2200;;
040306;2300;;
040307;0000;;
040307;0100;;
040307;0200;;
040307;0300;;
040307;0400;;
040307;0500;;
040307;0600;;
040307;0700;;
040307;0800;;
040307;0900;;
040307;1000;;
040307;1100;;
040307;1200;;
040307;1300;;
040307;1400;;
040307;1500;;
040307;1600;;
040307;1700;;
040307;1800;;
040307;1900;;
040307;2000;;
040307;2100;;
040307;2200;;
040307;2300;;
040308;0000;;
040308;0100;;
040308;0200;;
040308;0300;;
040308;0400;;
040308;0500;;
040308;0600;;
040308;0700;;
040308;0800;;
040308;0900;;
040308;1000;;
040308;1100;;
040308;1200;;
040308;1300;;
040308;1400;;
040308;1500;;
040308;1600;;
040308;1700;;
040308;1800;;
040308;1900;;
040308;2000;;
040308;2100;;
040308;2200;;
040308;2300;;
040309;0000;;
040309;0100;;
040309;0200;;
040309;0300;;
040309;0400;;
040309;0500;;
040309;0600;;
040309;0700;;
040309;0800;;
040309;0900;;
040309;1000;;
040309;1100;;
040309;1200;;
040309;1300;;
040309;1400;;
040309;1500;;
040309;1600;;
040309;1700;;
040309;1800;;
040309;1900;;
040309;2000;;
040309;2100;;
040309;2200;;
040309;2300;;
040310;0000;;
040310;0100;;
040310;0200;;
040310;0300;;
040310;0400;;
040310;0500;;
040310;0600;;
040310;0700;;
040310;0800;;
040310;0900;;
040310;1000;;
040310;1100;;
040310;1200;;
040310;1300;;
040310;1400;;
040310;1500;;
040310;1600;;
040310;1700;;
040310;1800;;
040310;1900;;
040310;2000;;
040310;2100;;
040310;2200;;
040310;2300;;
040311;0000;;
040311;0100;;
040311;0200;;
040311;0300;;
040311;0400;;
040311;0500;;
040311;0600;;
040311;0700;;
040311;0800;;
040311;0900;;
040311;1000;;
040311;1100;;
040311;1200;;
040311;1300;;
040311;1400;;
040311;1500;;
040311;1600;;
040311;1700;;
040311;1800;;
040311;1900;;
040311;2000;;
040311;2100;;
040311;2200;;
040311;2300;;
040312;0000;;
040312;0100;;
040312;0200;;
040312;0300;;
040312;0400;;
040312;0500;;
040312;0600;;
040312;0700;;
040312;0800;;
040312;0900;;
040312;1000;;
040312;1100;;
040312;1200;;
040312;1300;;
040312;1400;;
040312;1500;;
040312;1600;;
040312;1700;;
040312;1800;;
040312;1900;;
040312;2000;;
040312;2100;;
040312;2200;;
040312;2300;;
040313;0000;;
040313;0100;;
040313;0200;;
040313;0300;;
040313;0400;;
040313;0500;;
040313;0600;;
040313;0700;;
040313;0800;;
040313;0900;;
040313;1000;;
040313;1100;;
040313;1200;;
040313;1300;;
040313;1400;;
040313;1500;;
040313;1600;;
