FECHA (YYMMDD);HORA (HHMM);;
031226;0400;0,351537;
031226;0500;0,404216;
031226;0600;0,77596;
031226;0700;0,689941;
031226;0800;0,970815;
031226;0900;0,884248;
031226;1000;1,61256;
031226;1100;2,11406;
031226;1200;2,12529;
031226;1300;2,38143;
031226;1400;2,79198;
031226;1500;2,5158;
031226;1600;2,7517;
031226;1700;2,63494;
031226;1800;2,61884;
031226;1900;2,11104;
031226;2000;2,18163;
031226;2100;2,04929;
031226;2200;1,68222;
031226;2300;1,23446;
031227;0000;1,24961;
031227;0100;0,852819;
031227;0200;1,11245;
031227;0300;0,736032;
031227;0400;0,852324;
031227;0500;0,899693;
031227;0600;0,948515;
031227;0700;0,877831;
031227;0800;0,949563;
031227;0900;1,80859;
031227;1000;2,09208;
031227;1100;1,81228;
031227;1200;1,86763;
031227;1300;1,96612;
031227;1400;1,9537;
031227;1500;1,90185;
031227;1600;2,33307;
031227;1700;2,05299;
031227;1800;1,91044;
031227;1900;2,09243;
031227;2000;1,81049;
031227;2100;1,29202;
031227;2200;0,753716;
031227;2300;0,788877;
031228;0000;0,900084;
031228;0100;0,792081;
031228;0200;0,602712;
031228;0300;0,163441;
031228;0400;0,331908;
031228;0500;0,274474;
031228;0600;0,488581;
031228;0700;0,434166;
031228;0800;0,411617;
031228;0900;1,07251;
031228;1000;1,1261;
031228;1100;1,72652;
031228;1200;1,64868;
031228;1300;2,04607;
031228;1400;2,15801;
031228;1500;2,27928;
031228;1600;2,484;
031228;1700;2,44723;
031228;1800;2,23641;
031228;1900;1,95707;
031228;2000;1,69174;
031228;2100;1,7615;
031228;2200;1,02702;
031228;2300;1,11766;
031229;0000;0,329973;
031229;0100;0,120361;
031229;0200;0,333937;
031229;0300;0,266301;
031229;0400;0,114656;
031229;0500;0,321519;
031229;0600;0,485279;
031229;0700;0,553556;
031229;0800;0,791769;
031229;0900;1,14633;
031229;1000;1,23965;
031229;1100;1,92304;
031229;1200;2,09045;
031229;1300;2,65133;
031229;1400;2,70659;
031229;1500;2,9757;
031229;1600;2,92514;
031229;1700;2,90451;
031229;1800;2,57438;
031229;1900;2,26293;
031229;2000;1,49204;
031229;2100;1,02507;
031229;2200;0,956489;
031229;2300;0,711656;
031230;0000;0,4523;
031230;0100;0,260751;
031230;0200;0,229201;
031230;0300;0,252555;
031230;0400;0,43625;
031230;0500;0,301897;
031230;0600;0,570695;
031230;0700;0,669149;
031230;0800;1,07004;
031230;0900;0,827991;
031230;1000;1,1379;
031230;1100;1,10229;
031230;1200;1,75768;
031230;1300;2,05509;
031230;1400;2,6627;
031230;1500;2,86337;
031230;1600;2,72713;
031230;1700;2,82554;
031230;1800;2,4026;
031230;1900;2,2968;
031230;2000;2,20774;
031230;2100;1,96847;
031230;2200;1,28913;
031230;2300;1,00413;
031231;0000;0,72226;
031231;0100;0,353624;
031231;0200;0,129114;
031231;0300;0,300172;
031231;0400;0,505548;
031231;0500;0,137979;
031231;0600;0,572231;
031231;0700;0,482116;
031231;0800;0,879159;
031231;0900;1,17336;
031231;1000;1,35765;
031231;1100;1,89194;
031231;1200;2,4992;
031231;1300;2,85381;
031231;1400;3,02907;
031231;1500;3,0443;
031231;1600;2,9016;
031231;1700;2,88401;
031231;1800;2,6125;
031231;1900;1,98208;
031231;2000;1,84367;
031231;2100;1,69826;
031231;2200;1,50734;
031231;2300;0,77695;
040101;0000;0,779985;
040101;0100;0,704535;
040101;0200;0,400324;
040101;0300;0,571171;
040101;0400;0,366247;
040101;0500;0,139545;
040101;0600;0,250037;
040101;0700;0,763486;
040101;0800;0,882392;
040101;0900;0,852077;
040101;1000;1,01728;
040101;1100;1,68442;
040101;1200;1,97369;
040101;1300;2,34296;
040101;1400;2,76239;
040101;1500;2,95945;
040101;1600;2,6932;
040101;1700;2,88998;
040101;1800;2,47003;
040101;1900;1,98385;
040101;2000;1,98766;
040101;2100;1,67718;
040101;2200;0,861587;
040101;2300;0,905622;
040102;0000;0,569695;
040102;0100;0,480684;
040102;0200;0,547256;
040102;0300;0,363708;
040102;0400;0,330223;
040102;0500;0,401524;
040102;0600;0,428974;
040102;0700;0,687531;
040102;0800;0,633455;
040102;0900;0,884871;
040102;1000;0,951488;
040102;1100;1,26638;
040102;1200;2,06595;
040102;1300;2,1053;
040102;1400;2,52357;
040102;1500;3,06453;
040102;1600;3,01598;
040102;1700;2,911;
040102;1800;2,57042;
040102;1900;2,22333;
040102;2000;2,02043;
040102;2100;1,85378;
040102;2200;1,97286;
040102;2300;1,03459;
040103;0000;0,605116;
040103;0100;0,562077;
040103;0200;0,558924;
040103;0300;0,360607;
040103;0400;0,506354;
040103;0500;0,835214;
040103;0600;0,566278;
040103;0700;0,324355;
040103;0800;0,585918;
040103;0900;1,37287;
040103;1000;0,927217;
040103;1100;1,39111;
040103;1200;2,26859;
040103;1300;2,50662;
040103;1400;2,72669;
040103;1500;3,04608;
040103;1600;2,92462;
040103;1700;2,7804;
040103;1800;2,30597;
040103;1900;2,18728;
040103;2000;2,53389;
040103;2100;1,75986;
040103;2200;1,20756;
040103;2300;0,730755;
040104;0000;0,524151;
040104;0100;0,530602;
040104;0200;0,635633;
040104;0300;0,428958;
040104;0400;0,716887;
040104;0500;0,561504;
040104;0600;0,430243;
040104;0700;0,991285;
040104;0800;0,896989;
040104;0900;0,977287;
040104;1000;0,934735;
040104;1100;1,30916;
040104;1200;2,11012;
040104;1300;2,71669;
040104;1400;3,0923;
040104;1500;3,0131;
040104;1600;2,76377;
040104;1700;2,82203;
040104;1800;2,50518;
040104;1900;2,33297;
040104;2000;2,11944;
040104;2100;1,8851;
040104;2200;1,56364;
040104;2300;1,28222;
040105;0000;0,699574;
040105;0100;0,661643;
040105;0200;0,589067;
040105;0300;0,275119;
040105;0400;0,406232;
040105;0500;0,28972;
040105;0600;0,39292;
040105;0700;0,522819;
040105;0800;0,9821;
040105;0900;0,700047;
040105;1000;1,09324;
040105;1100;1,42207;
040105;1200;1,69098;
040105;1300;2,21043;
040105;1400;2,11359;
040105;1500;2,37248;
040105;1600;2,60145;
040105;1700;3,01758;
040105;1800;2,50129;
040105;1900;1,85651;
040105;2000;1,62935;
040105;2100;1,36474;
040105;2200;1,06208;
040105;2300;0,872272;
040106;0000;0,393754;
040106;0100;0,258996;
040106;0200;0,120155;
040106;0300;0,253156;
040106;0400;0,155178;
040106;0500;0,258561;
040106;0600;0,380727;
040106;0700;0,476706;
040106;0800;0,820185;
040106;0900;1,1334;
040106;1000;1,27802;
040106;1100;1,95941;
040106;1200;2,17144;
040106;1300;2,12816;
040106;1400;2,59059;
040106;1500;2,87927;
040106;1600;2,88531;
040106;1700;2,54816;
040106;1800;2,75833;
040106;1900;2,11996;
040106;2000;1,70533;
040106;2100;1,62698;
040106;2200;1,05765;
040106;2300;0,999228;
040107;0000;0,734735;
040107;0100;0,691013;
040107;0200;0,621964;
040107;0300;0,356315;
040107;0400;0,306456;
040107;0500;0,801797;
040107;0600;0,31674;
040107;0700;0,185341;
040107;0800;1,24339;
040107;0900;1,47141;
040107;1000;1,37496;
040107;1100;2,01455;
040107;1200;2,5144;
040107;1300;2,52697;
040107;1400;2,79237;
040107;1500;2,8984;
040107;1600;3,07649;
040107;1700;2,62288;
040107;1800;2,36824;
040107;1900;1,82802;
040107;2000;1,55364;
040107;2100;1,19943;
040107;2200;1,06112;
040107;2300;1,16291;
040108;0000;0,676877;
040108;0100;0,57375;
040108;0200;0,313184;
040108;0300;0,45328;
040108;0400;0,488693;
040108;0500;0,492455;
040108;0600;0,338046;
040108;0700;0,375246;
040108;0800;0,386021;
040108;0900;1,20461;
040108;1000;1,73539;
040108;1100;2,35308;
040108;1200;2,67448;
040108;1300;2,60801;
040108;1400;2,99735;
040108;1500;2,74172;
040108;1600;2,64054;
040108;1700;2,84356;
040108;1800;2,21483;
040108;1900;2,07787;
040108;2000;1,2275;
040108;2100;1,32966;
040108;2200;1,07759;
040108;2300;0,814033;
040109;0000;0,577168;
040109;0100;0,46264;
040109;0200;0,529793;
040109;0300;0,618646;
040109;0400;0,666505;
040109;0500;0,507289;
040109;0600;0,755505;
040109;0700;0,723698;
040109;0800;1,05693;
040109;0900;0,885895;
040109;1000;1,06918;
040109;1100;1,51732;
040109;1200;2,20229;
040109;1300;2,33049;
040109;1400;2,37589;
040109;1500;2,55013;
040109;1600;2,79425;
040109;1700;2,62409;
040109;1800;2,66797;
040109;1900;1,60538;
040109;2000;1,67271;
040109;2100;1,65422;
040109;2200;0,986938;
040109;2300;0,500539;
040110;0000;0,751618;
040110;0100;0,534081;
040110;0200;0,42552;
040110;0300;0,249772;
040110;0400;0,130975;
040110;0500;0,721128;
040110;0600;0,188455;
040110;0700;0,735817;
040110;0800;1,0028;
040110;0900;1,07586;
040110;1000;1,0596;
040110;1100;1,94459;
040110;1200;2,27882;
040110;1300;2,01267;
040110;1400;2,51247;
040110;1500;2,58668;
040110;1600;2,72253;
040110;1700;2,65206;
040110;1800;2,50889;
040110;1900;2,03505;
040110;2000;1,52811;
040110;2100;1,19423;
040110;2200;0,593776;
040110;2300;0,282637;
040111;0000;0,499534;
040111;0100;0,591041;
040111;0200;0,337847;
040111;0300;0,5151;
040111;0400;0,222078;
040111;0500;0,262621;
040111;0600;0,196217;
040111;0700;0,971932;
040111;0800;0,990933;
040111;0900;0,881653;
040111;1000;0,977851;
040111;1100;1,78176;
040111;1200;2,44062;
040111;1300;2,80296;
040111;1400;3,17527;
040111;1500;3,06688;
040111;1600;3,33736;
040111;1700;2,72861;
040111;1800;2,52437;
040111;1900;2,1465;
040111;2000;1,54514;
040111;2100;1,61801;
040111;2200;1,12539;
040111;2300;0,848074;
040112;0000;0,781961;
040112;0100;0,493618;
040112;0200;0,368036;
040112;0300;0,455434;
040112;0400;0,262196;
040112;0500;0,355258;
040112;0600;0,318998;
040112;0700;0,41721;
040112;0800;0,833282;
040112;0900;1,02331;
040112;1000;1,48012;
040112;1100;1,8062;
040112;1200;2,01585;
040112;1300;2,77536;
040112;1400;2,93853;
040112;1500;3,03492;
040112;1600;2,72605;
040112;1700;2,72424;
040112;1800;2,94634;
040112;1900;1,82344;
040112;2000;1,59305;
040112;2100;1,0566;
040112;2200;0,520288;
040112;2300;0,898778;
040113;0000;0,0511467;
040113;0100;0,45497;
040113;0200;0,661809;
040113;0300;0,187401;
040113;0400;0,25634;
040113;0500;0,280903;
040113;0600;0,323524;
040113;0700;0,643983;
040113;0800;0,857985;
040113;0900;0,896791;
040113;1000;1,37329;
040113;1100;1,69695;
040113;1200;1,86984;
040113;1300;2,66735;
040113;1400;2,94025;
040113;1500;2,84856;
040113;1600;3,38931;
040113;1700;2,78418;
040113;1800;2,63805;
040113;1900;2,17167;
040113;2000;1,46315;
040113;2100;1,25386;
040113;2200;1,18987;
040113;2300;0,765182;
040114;0000;0,85652;
040114;0100;0,544777;
040114;0200;0,116112;
040114;0300;0,319088;
040114;0400;0,465763;
040114;0500;0,431131;
040114;0600;0,346243;
040114;0700;0,910625;
040114;0800;0,929358;
040114;0900;1,41369;
040114;1000;2,10054;
040114;1100;2,38803;
040114;1200;2,67022;
040114;1300;3,06404;
040114;1400;2,81906;
040114;1500;2,71144;
040114;1600;2,58076;
040114;1700;2,19215;
040114;1800;2,3612;
040114;1900;1,64066;
040114;2000;1,41523;
040114;2100;0,677601;
040114;2200;1,05875;
040114;2300;0,865664;
040115;0000;1,02831;
040115;0100;0,522796;
040115;0200;1,57455;
040115;0300;1,1815;
040115;0400;1,07812;
040115;0500;1,0495;
040115;0600;1,05835;
040115;0700;0,875749;
040115;0800;1,05379;
040115;0900;1,14841;
040115;1000;1,36368;
040115;1100;2,0839;
040115;1200;1,91773;
040115;1300;1,93949;
040115;1400;1,7805;
040115;1500;2,00489;
040115;1600;2,32826;
040115;1700;2,41179;
040115;1800;2,48653;
040115;1900;2,06634;
040115;2000;1,47089;
040115;2100;1,13069;
040115;2200;1,27357;
040115;2300;1,05773;
040116;0000;1,07294;
040116;0100;1,07034;
040116;0200;0,863008;
040116;0300;0,757111;
040116;0400;0,725057;
040116;0500;0,966805;
040116;0600;0,645452;
040116;0700;1,03224;
040116;0800;0,868873;
040116;0900;0,994854;
040116;1000;1,33266;
040116;1100;1,78994;
040116;1200;2,34437;
040116;1300;2,49806;
040116;1400;2,38674;
040116;1500;2,50102;
040116;1600;2,43011;
040116;1700;2,24779;
040116;1800;2,29653;
040116;1900;1,80107;
040116;2000;1,56542;
040116;2100;1,36082;
040116;2200;0,902905;
040116;2300;0,89349;
040117;0000;0,715748;
040117;0100;0,196263;
040117;0200;0,220889;
040117;0300;0,658576;
040117;0400;0,709063;
040117;0500;0,136464;
040117;0600;0,420374;
040117;0700;0,790936;
040117;0800;1,17728;
040117;0900;1,05783;
040117;1000;0,866193;
040117;1100;1,31961;
040117;1200;1,82583;
040117;1300;2,28753;
040117;1400;2,57896;
040117;1500;3,18525;
040117;1600;3,12305;
040117;1700;2,81637;
040117;1800;2,33002;
040117;1900;2,3234;
040117;2000;2,02386;
040117;2100;1,50747;
040117;2200;1,21683;
040117;2300;1,12272;
040118;0000;0,79879;
040118;0100;0,296343;
040118;0200;0,336101;
040118;0300;0,429498;
040118;0400;0,276299;
040118;0500;0,276302;
040118;0600;0,402268;
040118;0700;0,559914;
040118;0800;0,531713;
040118;0900;0,121947;
040118;1000;0,420226;
040118;1100;1,61805;
040118;1200;2,06536;
040118;1300;2,28705;
040118;1400;2,5733;
040118;1500;2,9847;
040118;1600;2,87803;
040118;1700;2,70911;
040118;1800;2,51128;
040118;1900;1,86077;
040118;2000;1,99184;
040118;2100;1,8812;
040118;2200;1,47225;
040118;2300;0,6892;
040119;0000;0,776361;
040119;0100;0,290915;
040119;0200;0,101229;
040119;0300;0,385411;
040119;0400;0,343139;
040119;0500;0,0936873;
040119;0600;0,193815;
040119;0700;0,511263;
040119;0800;0,940269;
040119;0900;1,12913;
040119;1000;0,871961;
040119;1100;1,70931;
040119;1200;1,99317;
040119;1300;2,30642;
040119;1400;2,40921;
040119;1500;2,4379;
040119;1600;2,75197;
040119;1700;2,85647;
040119;1800;2,27456;
040119;1900;2,3256;
040119;2000;1,69647;
040119;2100;1,63943;
040119;2200;1,27069;
040119;2300;0,902509;
040120;0000;0,99365;
040120;0100;1,28395;
040120;0200;1,22976;
040120;0300;1,0912;
040120;0400;0,742743;
040120;0500;0,596313;
040120;0600;0,511573;
040120;0700;0,507042;
040120;0800;0,851274;
040120;0900;0,847816;
040120;1000;1,14291;
040120;1100;1,94628;
040120;1200;1,61082;
040120;1300;1,79559;
040120;1400;1,98684;
040120;1500;2,44656;
040120;1600;3,09699;
040120;1700;2,73405;
040120;1800;2,76388;
040120;1900;2,11393;
040120;2000;1,86207;
040120;2100;1,56118;
040120;2200;1,2159;
040120;2300;0,850887;
040121;0000;0,720319;
040121;0100;0,59927;
040121;0200;0,583891;
040121;0300;0,494179;
040121;0400;0,158176;
040121;0500;0,0793674;
040121;0600;0,266818;
040121;0700;0,406089;
040121;0800;0,574594;
040121;0900;0,847394;
040121;1000;0,950933;
040121;1100;1,54087;
040121;1200;2,04518;
040121;1300;2,60656;
040121;1400;2,79563;
040121;1500;2,98333;
040121;1600;2,85337;
040121;1700;3,15946;
040121;1800;2,5691;
040121;1900;2,86814;
040121;2000;2,19252;
040121;2100;1,73039;
040121;2200;1,77508;
040121;2300;1,0873;
040122;0000;0,552444;
040122;0100;0,517646;
040122;0200;0,519958;
040122;0300;0,538074;
040122;0400;0,177034;
040122;0500;0,313406;
040122;0600;0,38393;
040122;0700;0,38488;
040122;0800;0,697742;
040122;0900;1,10331;
040122;1000;1,13979;
040122;1100;1,49115;
040122;1200;2,13115;
040122;1300;2,50166;
040122;1400;2,74345;
040122;1500;2,86674;
040122;1600;2,68171;
040122;1700;2,88803;
040122;1800;2,52596;
040122;1900;2,20699;
040122;2000;1,66024;
040122;2100;1,36546;
040122;2200;1,10073;
040122;2300;1,1399;
040123;0000;0,773509;
040123;0100;0,776577;
040123;0200;0,424227;
040123;0300;0,348814;
040123;0400;0,604713;
040123;0500;0,28264;
040123;0600;0,480412;
040123;0700;0,235376;
040123;0800;1,07316;
040123;0900;1,33074;
040123;1000;1,48289;
040123;1100;1,7702;
040123;1200;2,48373;
040123;1300;2,45324;
040123;1400;2,49033;
040123;1500;2,37877;
040123;1600;2,7378;
040123;1700;3,00271;
040123;1800;2,32209;
040123;1900;1,75824;
040123;2000;1,57656;
040123;2100;1,43986;
040123;2200;0,982585;
040123;2300;0,898721;
040124;0000;0,4143;
040124;0100;0,291564;
040124;0200;0,482391;
040124;0300;0,512956;
040124;0400;0,219494;
040124;0500;0,432055;
040124;0600;0,262204;
040124;0700;0,390503;
040124;0800;0,801085;
040124;0900;0,86062;
040124;1000;1,04321;
040124;1100;1,54683;
040124;1200;1,85754;
040124;1300;2,49074;
040124;1400;2,61423;
040124;1500;2,91987;
040124;1600;3,15432;
040124;1700;2,76308;
040124;1800;2,64063;
040124;1900;2,26556;
040124;2000;2,29991;
040124;2100;1,66734;
040124;2200;1,41592;
040124;2300;0,514688;
040125;0000;0,40395;
040125;0100;0,490029;
040125;0200;0,441596;
040125;0300;0,283063;
040125;0400;0,496027;
040125;0500;0,532166;
040125;0600;0,3019;
040125;0700;0,491503;
040125;0800;0,293933;
040125;0900;0,864318;
040125;1000;1,14614;
040125;1100;1,83997;
040125;1200;2,79334;
040125;1300;2,50739;
040125;1400;2,51308;
040125;1500;2,85039;
040125;1600;2,46659;
040125;1700;2,80846;
040125;1800;2,55271;
040125;1900;2,25948;
040125;2000;2,11751;
040125;2100;2,10974;
040125;2200;1,26139;
040125;2300;0,76055;
040126;0000;0,645552;
040126;0100;0,689953;
040126;0200;0,470944;
040126;0300;0,520226;
040126;0400;0,23005;
040126;0500;0,648329;
040126;0600;0,352069;
040126;0700;0,397457;
040126;0800;0,788982;
040126;0900;0,616131;
040126;1000;1,10243;
040126;1100;1,58413;
040126;1200;2,22863;
040126;1300;2,39727;
040126;1400;2,48427;
040126;1500;2,60755;
040126;1600;2,67962;
040126;1700;2,81882;
040126;1800;2,77332;
040126;1900;2,16862;
040126;2000;2,01929;
040126;2100;1,76176;
040126;2200;1,6965;
040126;2300;1,27434;
040127;0000;0,435627;
040127;0100;0,496699;
040127;0200;0,360166;
040127;0300;0,550897;
040127;0400;0,475498;
040127;0500;0,432456;
040127;0600;0,500093;
040127;0700;0,528235;
040127;0800;0,417775;
040127;0900;0,965827;
040127;1000;0,180299;
040127;1100;1,12374;
040127;1200;1,89836;
040127;1300;2,4355;
040127;1400;2,64298;
040127;1500;2,72166;
040127;1600;2,42211;
040127;1700;2,82407;
040127;1800;2,55497;
040127;1900;2,23684;
040127;2000;1,97248;
040127;2100;1,56499;
040127;2200;1,58751;
040127;2300;0,787768;
040128;0000;0,126186;
040128;0100;0,478352;
040128;0200;0,297741;
040128;0300;0,25881;
040128;0400;0,268346;
040128;0500;0,320235;
040128;0600;0,401739;
040128;0700;0,555815;
040128;0800;0,918074;
040128;0900;1,03079;
040128;1000;0,908815;
040128;1100;0,994206;
040128;1200;1,68484;
040128;1300;2,18482;
040128;1400;2,0264;
040128;1500;2,5001;
040128;1600;2,92584;
040128;1700;3,25319;
040128;1800;2,85464;
040128;1900;1,83534;
040128;2000;0,964911;
040128;2100;0,805495;
040128;2200;1,11614;
040128;2300;0,614428;
040129;0000;0,462268;
040129;0100;0,501403;
040129;0200;0,58497;
040129;0300;0,253637;
040129;0400;0,283667;
040129;0500;0,482067;
040129;0600;0,506186;
040129;0700;0,976628;
040129;0800;1,13144;
040129;0900;0,867548;
040129;1000;0,980333;
040129;1100;0,972377;
040129;1200;1,43505;
040129;1300;2,18279;
040129;1400;2,21349;
040129;1500;2,12054;
040129;1600;2,80975;
040129;1700;3,34691;
040129;1800;2,62966;
040129;1900;2,27235;
040129;2000;1,95835;
040129;2100;1,89716;
040129;2200;1,96886;
040129;2300;1,39168;
040130;0000;1,16466;
040130;0100;0,661986;
040130;0200;0,666409;
040130;0300;0,22286;
040130;0400;0,389096;
040130;0500;0,614573;
040130;0600;0,400724;
040130;0700;0,175956;
040130;0800;0,744061;
040130;0900;1,26264;
040130;1000;1,44834;
040130;1100;1,65161;
040130;1200;2,23018;
040130;1300;2,53835;
040130;1400;2,42061;
040130;1500;2,52945;
040130;1600;2,71455;
040130;1700;3,0477;
040130;1800;2,67123;
040130;1900;2,44471;
040130;2000;2,37322;
040130;2100;1,88286;
040130;2200;1,57534;
040130;2300;1,41179;
040131;0000;1,09576;
040131;0100;0,710505;
040131;0200;0,743126;
040131;0300;0,531137;
040131;0400;0,628451;
040131;0500;0,223353;
040131;0600;0,587792;
040131;0700;0,370999;
040131;0800;0,484859;
040131;0900;1,05569;
040131;1000;1,31774;
040131;1100;1,82727;
040131;1200;1,85967;
040131;1300;2,2964;
040131;1400;2,53593;
040131;1500;2,5471;
040131;1600;2,40508;
040131;1700;2,71646;
040131;1800;2,297;
040131;1900;1,82685;
040131;2000;1,67988;
040131;2100;1,88593;
040131;2200;1,48979;
040131;2300;0,847565;
040201;0000;0,489295;
