FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
010407;0700;0,9;;;
010407;0800;1;;;
010407;0900;1;;;
010407;1000;1;;;
010407;1100;0,9;;;
010407;1200;1,1;;;
010407;1300;1;;;
010407;1400;0,9;;;
010407;1500;0,799997;;;
010407;1600;0,7;;;
010407;1700;0,9;;;
010407;1800;1,1;;;
010407;1900;1,6;;;
010407;2000;2;;;
010407;2100;2,1;;;
010407;2200;2,4;;;
010407;2300;2,4;;;
010408;0000;3,1;;;
010408;0100;3,7;;;
010408;0200;4,6;;;
010408;0300;5;;;
010408;0400;5,3;;;
010408;0500;5,2;;;
010408;0600;5,2;;;
010408;0700;5,1;;;
010408;0800;2,6;;;
010408;0900;1,2;;;
010408;1000;1,1;;;
010408;1100;1,1;;;
010408;1200;1;;;
010408;1300;0,799997;;;
010408;1400;0,7;;;
010408;1500;0,7;;;
010408;1600;0,7;;;
010408;1700;0,799997;;;
010408;1800;1;;;
010408;1900;1,4;;;
010408;2000;1,5;;;
010408;2100;1,7;;;
010408;2200;2,1;;;
010408;2300;1,9;;;
010409;0000;2,1;;;
010409;0100;2,2;;;
010409;0200;2,3;;;
010409;0300;2,5;;;
010409;0400;2,8;;;
010409;0500;2,1;;;
010409;0600;1,6;;;
010409;0700;3;;;
010409;0800;2,9;;;
010409;0900;1,5;;;
010409;1000;1,2;;;
010409;1100;1,1;;;
010409;1200;0,9;;;
010409;1300;0,9;;;
010409;1400;0,7;;;
010409;1500;0,7;;;
010409;1600;0,7;;;
010409;1700;0,799997;;;
010409;1800;0,9;;;
010409;1900;0,9;;;
010409;2000;1;;;
010409;2100;0,9;;;
010409;2200;1;;;
010409;2300;0,799997;;;
010410;0000;0,799997;;;
010410;0100;0,7;;;
010410;0200;0,7;;;
010410;0300;0,7;;;
010410;0400;0,7;;;
010410;0500;0,799997;;;
010410;0600;0,799997;;;
010410;0700;1,1;;;
010410;0800;1,1;;;
010410;0900;0,9;;;
010410;1000;0,9;;;
010410;1100;0,9;;;
010410;1200;1;;;
010410;1300;0,9;;;
010410;1400;0,9;;;
010410;1500;0,9;;;
010410;1600;0,9;;;
010410;1700;0,9;;;
010410;1800;1,5;;;
010410;1900;4,39999;;;
010410;2000;6,3;;;
010410;2100;5,89999;;;
010410;2200;1,9;;;
010410;2300;1,4;;;
010411;0000;1,4;;;
010411;0100;1,2;;;
010411;0200;0,9;;;
010411;0300;0,9;;;
010411;0400;1,1;;;
010411;0500;1,1;;;
010411;0600;1;;;
010411;0700;1,2;;;
010411;0800;1,3;;;
010411;0900;1,2;;;
010411;1000;1,1;;;
010411;1100;1;;;
010411;1200;1,1;;;
010411;1300;1;;;
010411;1400;0,799997;;;
010411;1500;0,799997;;;
010411;1600;0,799997;;;
010411;1700;0,9;;;
010411;1800;1,6;;;
010411;1900;2,2;;;
010411;2000;2;;;
010411;2100;3;;;
010411;2200;4,7;;;
010411;2300;2,6;;;
010412;0000;2,8;;;
010412;0100;2,6;;;
010412;0200;2,3;;;
010412;0300;2,4;;;
010412;0400;2,4;;;
010412;0500;2,8;;;
010412;0600;2,8;;;
010412;0700;4;;;
010412;0800;4,7;;;
010412;0900;2,1;;;
010412;1000;1,7;;;
010412;1100;1,2;;;
010412;1200;1,1;;;
010412;1300;1;;;
010412;1400;0,799997;;;
010412;1500;0,799997;;;
010412;1600;0,799997;;;
010412;1700;0,9;;;
010412;1800;1;;;
010412;1900;1,2;;;
010412;2000;1,2;;;
010412;2100;1,2;;;
010412;2200;1,4;;;
010412;2300;1,7;;;
010413;0000;1,7;;;
010413;0100;2,3;;;
010413;0200;2;;;
010413;0300;1,9;;;
010413;0400;0,9;;;
010413;0500;0,799997;;;
010413;0600;0,9;;;
010413;0700;0,9;;;
010413;0800;1,2;;;
010413;0900;1;;;
010413;1000;1;;;
010413;1100;0,799997;;;
010413;1200;0,9;;;
010413;1300;1,2;;;
010413;1400;1,1;;;
010413;1500;1;;;
010413;1600;1;;;
010413;1700;1;;;
010413;1800;1,7;;;
010413;1900;2;;;
010413;2000;1,3;;;
010413;2100;1,4;;;
010413;2200;1,5;;;
010413;2300;1,2;;;
010414;0000;1;;;
010414;0100;0,9;;;
010414;0200;0,799997;;;
010414;0300;0,7;;;
010414;0400;0,799997;;;
010414;0500;0,799997;;;
010414;0600;1;;;
010414;0700;0,9;;;
010414;0800;1,2;;;
010414;0900;1,2;;;
010414;1000;1;;;
010414;1100;1,1;;;
010414;1200;1;;;
010414;1300;1;;;
010414;1400;1,1;;;
010414;1500;1,1;;;
010414;1600;1,1;;;
010414;1700;1,2;;;
010414;1800;1,5;;;
010414;1900;1,9;;;
010414;2000;2,5;;;
010414;2100;2,7;;;
010414;2200;3,1;;;
010414;2300;4,8;;;
010415;0000;5,39999;;;
010415;0100;5,7;;;
010415;0200;5,89999;;;
010415;0300;5,6;;;
010415;0400;3,3;;;
010415;0500;3,7;;;
010415;0600;4;;;
010415;0700;2,9;;;
010415;0800;2;;;
