FECHA (YYMMDD);HORA (HHMM);;
040107;1200;26,5667;
040107;1300;27,5333;
040107;1400;28,3333;
040107;1500;29,025;
040107;1600;28,85;
040107;1700;28,05;
040107;1800;26,2916;
040107;1900;23,8083;
040107;2000;21,375;
040107;2100;20,1166;
040107;2200;19,225;
040107;2300;18,4583;
040108;0000;17,8083;
040108;0100;17,0833;
040108;0200;15,9;
040108;0300;15,5333;
040108;0400;15,3667;
040108;0500;15,2417;
040108;0600;16,0583;
040108;0700;17,9666;
040108;0800;20,425;
040108;0900;22,625;
040108;1000;23,6917;
040108;1100;24,75;
040108;1200;25,8583;
040108;1300;26,2833;
040108;1400;26,5833;
040108;1500;26,775;
040108;1600;26,7666;
040108;1700;25,7416;
040108;1800;24,7666;
040108;1900;22,9417;
040108;2000;21,025;
040108;2100;19,7;
040108;2200;18,2333;
040108;2300;17,475;
040109;0000;16,4583;
040109;0100;15,6083;
040109;0200;14,8083;
040109;0300;14,6917;
040109;0400;14,3083;
040109;0500;14,2666;
040109;0600;15,35;
040109;0700;17,7583;
040109;0800;20,7166;
040109;0900;23,55;
040109;1000;25,4666;
040109;1100;26,275;
040109;1200;27,6;
040109;1300;29,1666;
040109;1400;30,05;
040109;1500;30,6666;
040109;1600;30,675;
040109;1700;30,3;
040109;1800;29,6666;
040109;1900;27,9333;
040109;2000;25,65;
040109;2100;24,2833;
040109;2200;22,775;
040109;2300;21,775;
040110;0000;20,6416;
040110;0100;19,7833;
040110;0200;19,025;
040110;0300;18,25;
040110;0400;17,7333;
040110;0500;17,25;
040110;0600;18,4;
040110;0700;20,3416;
040110;0800;22,9083;
040110;0900;25,5;
040110;1000;26,7583;
040110;1100;28,1083;
040110;1200;29,425;
040110;1300;30,7833;
040110;1400;31,725;
040110;1500;32,1416;
040110;1600;32,2;
040110;1700;31,4167;
040110;1800;30,4333;
040110;1900;28,75;
040110;2000;26,3833;
040110;2100;24,8;
040110;2200;23,375;
040110;2300;22,6;
040111;0000;21,45;
040111;0100;20,8666;
040111;0200;19,975;
040111;0300;19,125;
040111;0400;18,7833;
040111;0500;18,4417;
040111;0600;19,225;
040111;0700;21,7;
040111;0800;23,9583;
040111;0900;26,7583;
040111;1000;29,3416;
040111;1100;29,75;
040111;1200;30,6166;
040111;1300;31,2666;
040111;1400;31,5;
040111;1500;31,0667;
040111;1600;30,4833;
040111;1700;29,325;
040111;1800;27,6416;
040111;1900;25,6666;
040111;2000;23,325;
040111;2100;21,7416;
040111;2200;20,6833;
040111;2300;19,5333;
040112;0000;18,05;
040112;0100;17,5083;
040112;0200;16,7166;
040112;0300;15,9833;
040112;0400;15,6667;
040112;0500;15,2666;
040112;0600;15,4833;
040112;0700;16,7583;
040112;0800;18,8833;
040112;0900;21,5333;
040112;1000;23,8167;
040112;1100;25,8;
040112;1200;27,2916;
040112;1300;28,1;
040112;1400;28,9417;
040112;1500;29,0583;
040112;1600;29,0416;
040112;1700;28,0166;
040112;1800;26,1917;
040112;1900;23,5166;
040112;2000;21,2833;
040112;2100;20,1667;
040112;2200;19,525;
040112;2300;17,85;
040113;0000;17,1917;
040113;0100;17,525;
040113;0200;16,5166;
040113;0300;16,15;
040113;0400;16,1333;
040113;0500;15,9083;
040113;0600;17,2917;
040113;0700;19,4417;
040113;0800;22,05;
040113;0900;25,0333;
040113;1000;26,2;
040113;1100;27,7;
040113;1200;28,925;
040113;1300;29,625;
040113;1400;30,0083;
040113;1500;29,9833;
040113;1600;28,25;
040113;1700;26,2416;
040113;1800;24,5;
040113;1900;21,9333;
040113;2000;20,5083;
040113;2100;19,45;
040113;2200;18,375;
040113;2300;17,4083;
040114;0000;17,4;
040114;0100;17,05;
040114;0200;16,1083;
040114;0300;15,7917;
040114;0400;15,0333;
040114;0500;14,9333;
040114;0600;15,5833;
040114;0700;16,4417;
040114;0800;17,0833;
040114;0900;19,2;
040114;1000;21,3083;
040114;1100;22,7333;
040114;1200;24,1333;
040114;1300;25,0333;
040114;1400;25,9666;
040114;1500;26,1833;
040114;1600;26,15;
040114;1700;25,725;
040114;1800;25,3333;
040114;1900;23,825;
040114;2000;22,6583;
040114;2100;21,5333;
040114;2200;20,2083;
040114;2300;18,9083;
040115;0000;18,625;
040115;0100;19,55;
040115;0200;17,3083;
040115;0300;15,7083;
040115;0400;15,6833;
040115;0500;15,45;
040115;0600;15,3583;
040115;0700;16,3;
040115;0800;17,625;
040115;0900;18,8416;
040115;1000;20,7833;
040115;1100;22,475;
040115;1200;24,45;
040115;1300;25,95;
040115;1400;27,0333;
040115;1500;27,6;
040115;1600;26,7583;
040115;1700;25,0416;
040115;1800;23,5667;
040115;1900;21,3416;
040115;2000;19,2166;
040115;2100;18,1166;
040115;2200;17,4083;
040115;2300;17,0083;
040116;0000;16,55;
040116;0100;15,925;
040116;0200;15,7818;
040116;0300;15,4583;
040116;0400;15,2666;
040116;0500;15,15;
040116;0600;15,3916;
040116;0700;16,025;
040116;0800;17,725;
040116;0900;20,1667;
040116;1000;21,6583;
040116;1100;22,8416;
040116;1200;23,9;
040116;1300;24,8167;
040116;1400;25,325;
040116;1500;25,1166;
040116;1600;24,7083;
040116;1700;24,6833;
040116;1800;23,65;
040116;1900;22,7833;
040116;2000;21,7;
040116;2100;20,5667;
040116;2200;19,4166;
040116;2300;18,5583;
040117;0000;17,9083;
040117;0100;17,5166;
040117;0200;16,875;
040117;0300;15,975;
040117;0400;15,75;
040117;0500;15,7167;
040117;0600;16,3916;
040117;0700;18,6333;
040117;0800;20,2416;
040117;0900;22,575;
040117;1000;25,3416;
040117;1100;26,4083;
040117;1200;27,8167;
040117;1300;29,3167;
040117;1400;29,6583;
040117;1500;29,0833;
040117;1600;28,2083;
040117;1700;27,9167;
040117;1800;26,6667;
040117;1900;24,125;
040117;2000;21,9167;
040117;2100;21,0083;
