FECHA (YYMMDD);HORA (HHMM);;
090313;1000;-39,2;
090313;1100;-39,2;
090313;1200;-39,2;
090313;1300;-39,2;
090313;1400;-39,2;
090313;1500;;
090313;1600;-39,2;
090313;1700;-39,2;
090313;1800;-39,2;
090313;1900;-39,2;
090313;2000;;
090313;2100;;
090313;2200;-39,3916;
090313;2300;-39,2;
090314;0000;-39,2;
090314;0100;-39,2;
090314;0200;-39,2;
090314;0300;-39,2;
090314;0400;;
090314;0500;;
090314;0600;;
090314;0700;;
090314;0800;;
090314;0900;;
090314;1000;;
090314;1100;;
090314;1200;;
090314;1300;;
090314;1400;;
090314;1500;;
090314;1600;;
090314;1700;;
090314;1800;;
090314;1900;;
090314;2000;;
090314;2100;;
090314;2200;-39,1111;
090314;2300;-39,2;
090315;0000;-39,1;
090315;0100;-39,1;
090315;0200;-39,1666;
090315;0300;-39,1;
090315;0400;-39,1;
090315;0500;-39,1;
090315;0600;-39,1;
090315;0700;-39,1;
090315;0800;;
090315;0900;;
090315;1000;;
090315;1100;;
090315;1200;-39,2;
090315;1300;-39,2;
090315;1400;-39,2;
090315;1500;-39,2;
090315;1600;;
090315;1700;;
090315;1800;;
090315;1900;;
090315;2000;;
090315;2100;-39,1166;
090315;2200;-39,1;
090315;2300;-39,1;
