FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
970903;1400;2;;;
970903;1500;2;;;
970903;1600;2;;;
970903;1700;2;;;
970903;1800;2;;;
970903;1900;3;;;
970903;2000;2;;;
970903;2100;2;;;
970903;2200;2;;;
970903;2300;1;;;
970904;0000;1;;;
970904;0100;1;;;
970904;0200;2;;;
970904;0300;1;;;
970904;0400;1;;;
970904;0500;1;;;
970904;0600;1;;;
970904;0700;1;;;
970904;0800;2;;;
970904;0900;1;;;
970904;1000;1;;;
970904;1100;1;;;
970904;1200;2;;;
970904;1300;2;;;
970904;1400;2;;;
970904;1500;2;;;
970904;1600;4;;;
970904;1700;4;;;
970904;1800;5;;;
970904;1900;8;;;
970904;2000;6;;;
970904;2100;6;;;
970904;2200;7;;;
970904;2300;8;;;
970905;0000;7;;;
970905;0100;6;;;
970905;0200;5;;;
970905;0300;4;;;
970905;0400;4;;;
970905;0500;4;;;
970905;0600;4;;;
970905;0700;5;;;
970905;0800;7;;;
970905;0900;7;;;
970905;1000;7;;;
970905;1100;8;;;
970905;1200;15;;;
970905;1300;13;;;
970905;1400;9;;;
970905;1500;6;;;
970905;1600;7;;;
970905;1700;6;;;
970905;1800;4;;;
970905;1900;4;;;
970905;2000;6;;;
970905;2100;7;;;
970905;2200;10;;;
970905;2300;8;;;
970906;0000;6;;;
970906;0100;5;;;
970906;0200;3;;;
970906;0300;3;;;
970906;0400;3;;;
970906;0500;12;;;
970906;0600;28;;;
970906;0700;37;;;
970906;0800;29;;;
970906;0900;31;;;
970906;1000;32;;;
970906;1100;12;;;
970906;1200;7;;;
970906;1300;5;;;
970906;1400;4;;;
970906;1500;4;;;
970906;1600;4;;;
970906;1700;4;;;
970906;1800;3;;;
970906;1900;4;;;
970906;2000;4;;;
970906;2100;2;;;
970906;2200;2;;;
970906;2300;1;;;
970907;0000;2;;;
970907;0100;1;;;
970907;0200;1;;;
970907;0300;1;;;
970907;0400;1;;;
970907;0500;1;;;
970907;0600;1;;;
970907;0700;1;;;
970907;0800;1;;;
970907;0900;1;;;
970907;1000;1;;;
970907;1100;1;;;
970907;1200;1;;;
970907;1300;1;;;
970907;1400;1;;;
970907;1500;1;;;
970907;1600;1;;;
970907;1700;1;;;
970907;1800;1;;;
970907;1900;1;;;
970907;2000;1;;;
970907;2100;1;;;
970907;2200;2;;;
970907;2300;1;;;
970908;0000;3;;;
970908;0100;2;;;
970908;0200;2;;;
970908;0300;1;;;
970908;0400;2;;;
970908;0500;2;;;
970908;0600;1;;;
970908;0700;4;;;
970908;0800;5;;;
970908;0900;3;;;
970908;1000;3;;;
970908;1100;2;;;
970908;1200;2;;;
970908;1300;1;;;
970908;1400;1;;;
970908;1500;2;;;
970908;1600;1;;;
970908;1700;2;;;
970908;1800;2;;;
970908;1900;2;;;
970908;2000;2;;;
970908;2100;2;;;
970908;2200;2;;;
970908;2300;2;;;
970909;0000;2;;;
970909;0100;2;;;
970909;0200;1;;;
970909;0300;1;;;
970909;0400;1;;;
970909;0500;1;;;
970909;0600;2;;;
970909;0700;2;;;
970909;0800;2;;;
970909;0900;1;;;
970909;1000;2;;;
970909;1100;1;;;
970909;1200;1;;;
970909;1300;1;;;
970909;1400;1;;;
970909;1500;1;;;
970909;1600;1;;;
970909;1700;1;;;
970909;1800;2;;;
970909;1900;2;;;
970909;2000;2;;;
970909;2100;4;;;
970909;2200;4;;;
970909;2300;4;;;
970910;0000;4;;;
970910;0100;3;;;
970910;0200;2;;;
970910;0300;2;;;
970910;0400;1;;;
970910;0500;2;;;
970910;0600;2;;;
970910;0700;3;;;
970910;0800;6;;;
970910;0900;8;;;
970910;1000;9;;;
970910;1100;7;;;
970910;1200;;;;
970910;1300;;;;
970910;1400;;;;
970910;1500;;;;
970910;1600;;;;
970910;1700;;;;
970910;1800;;;;
970910;1900;;;;
970910;2000;;;;
970910;2100;;;;
970910;2200;;;;
970910;2300;;;;
970911;0000;;;;
970911;0100;;;;
970911;0200;;;;
970911;0300;;;;
970911;0400;;;;
970911;0500;;;;
970911;0600;;;;
970911;0700;;;;
970911;0800;;;;
970911;0900;;;;
970911;1000;;;;
970911;1100;;;;
970911;1200;;;;
970911;1300;;;;
970911;1400;;;;
970911;1500;;;;
970911;1600;;;;
970911;1700;;;;
970911;1800;;;;
970911;1900;;;;
970911;2000;;;;
970911;2100;;;;
970911;2200;;;;
970911;2300;;;;
970912;0000;;;;
970912;0100;;;;
970912;0200;;;;
970912;0300;;;;
970912;0400;;;;
970912;0500;;;;
970912;0600;;;;
970912;0700;;;;
970912;0800;;;;
970912;0900;;;;
970912;1000;;;;
970912;1100;;;;
970912;1200;;;;
970912;1300;;;;
970912;1400;;;;
970912;1500;;;;
970912;1600;;;;
970912;1700;;;;
970912;1800;;;;
970912;1900;;;;
970912;2000;;;;
970912;2100;;;;
970912;2200;;;;
970912;2300;;;;
970913;0000;;;;
970913;0100;;;;
970913;0200;;;;
970913;0300;;;;
970913;0400;;;;
970913;0500;;;;
970913;0600;;;;
970913;0700;;;;
970913;0800;;;;
970913;0900;;;;
970913;1000;;;;
970913;1100;;;;
970913;1200;;;;
970913;1300;;;;
970913;1400;;;;
970913;1500;;;;
970913;1600;;;;
970913;1700;;;;
970913;1800;;;;
970913;1900;;;;
970913;2000;;;;
970913;2100;;;;
970913;2200;;;;
970913;2300;;;;
970914;0000;;;;
970914;0100;;;;
970914;0200;;;;
970914;0300;;;;
970914;0400;;;;
970914;0500;;;;
970914;0600;;;;
970914;0700;;;;
970914;0800;;;;
970914;0900;;;;
970914;1000;;;;
970914;1100;;;;
970914;1200;;;;
970914;1300;;;;
970914;1400;;;;
970914;1500;;;;
970914;1600;;;;
970914;1700;;;;
970914;1800;;;;
970914;1900;;;;
970914;2000;;;;
970914;2100;;;;
970914;2200;;;;
970914;2300;;;;
970915;0000;;;;
970915;0100;;;;
970915;0200;;;;
970915;0300;;;;
970915;0400;;;;
970915;0500;;;;
970915;0600;;;;
970915;0700;;;;
970915;0800;;;;
970915;0900;;;;
970915;1000;;;;
970915;1100;;;;
970915;1200;;;;
970915;1300;;;;
970915;1400;;;;
970915;1500;;;;
970915;1600;;;;
970915;1700;;;;
970915;1800;;;;
970915;1900;;;;
970915;2000;;;;
970915;2100;;;;
970915;2200;;;;
970915;2300;;;;
970916;0000;;;;
970916;0100;;;;
970916;0200;;;;
970916;0300;;;;
970916;0400;;;;
970916;0500;;;;
970916;0600;;;;
970916;0700;;;;
970916;0800;;;;
970916;0900;;;;
970916;1000;;;;
970916;1100;;;;
970916;1200;;;;
970916;1300;;;;
970916;1400;;;;
970916;1500;;;;
970916;1600;;;;
970916;1700;;;;
970916;1800;;;;
970916;1900;;;;
970916;2000;;;;
970916;2100;;;;
970916;2200;;;;
970916;2300;;;;
970917;0000;;;;
970917;0100;;;;
970917;0200;;;;
970917;0300;;;;
970917;0400;;;;
970917;0500;;;;
970917;0600;;;;
970917;0700;;;;
970917;0800;;;;
970917;0900;;;;
970917;1000;;;;
970917;1100;;;;
970917;1200;;;;
970917;1300;;;;
970917;1400;;;;
970917;1500;;;;
970917;1600;;;;
970917;1700;;;;
970917;1800;;;;
970917;1900;;;;
970917;2000;;;;
970917;2100;;;;
970917;2200;;;;
970917;2300;;;;
970918;0000;;;;
970918;0100;;;;
970918;0200;;;;
970918;0300;;;;
970918;0400;;;;
970918;0500;;;;
970918;0600;;;;
970918;0700;;;;
970918;0800;;;;
970918;0900;;;;
970918;1000;;;;
970918;1100;;;;
970918;1200;;;;
970918;1300;;;;
970918;1400;;;;
970918;1500;;;;
970918;1600;;;;
970918;1700;;;;
970918;1800;;;;
970918;1900;;;;
970918;2000;;;;
970918;2100;;;;
970918;2200;;;;
970918;2300;;;;
970919;0000;;;;
970919;0100;;;;
970919;0200;;;;
970919;0300;;;;
970919;0400;;;;
970919;0500;;;;
970919;0600;;;;
970919;0700;;;;
970919;0800;;;;
970919;0900;;;;
970919;1000;;;;
970919;1100;;;;
970919;1200;;;;
970919;1300;;;;
970919;1400;;;;
970919;1500;;;;
970919;1600;;;;
970919;1700;;;;
970919;1800;;;;
970919;1900;;;;
970919;2000;;;;
970919;2100;;;;
970919;2200;;;;
970919;2300;;;;
970920;0000;;;;
970920;0100;;;;
970920;0200;;;;
970920;0300;;;;
970920;0400;;;;
970920;0500;;;;
970920;0600;;;;
970920;0700;;;;
970920;0800;;;;
970920;0900;;;;
