FECHA (YYMMDD);HORA (HHMM);;
040127;1400;30,6166;
040127;1500;30,9916;
040127;1600;30,5333;
040127;1700;29,3333;
040127;1800;27,9;
040127;1900;24,8416;
040127;2000;22,55;
040127;2100;21,8333;
040127;2200;21,1416;
040127;2300;20,4417;
040128;0000;19,7;
040128;0100;18,9916;
040128;0200;18,2416;
040128;0300;17,6166;
040128;0400;16,9583;
040128;0500;16,5083;
040128;0600;16,725;
040128;0700;21,7083;
040128;0800;23,4916;
040128;0900;24,5667;
040128;1000;26,85;
040128;1100;28,1583;
040128;1200;29,5333;
040128;1300;30,675;
040128;1400;31,3;
040128;1500;;
040128;1600;;
040128;1700;;
040128;1800;;
040128;1900;;
040128;2000;;
040128;2100;;
040128;2200;;
040128;2300;;
040129;0000;;
040129;0100;;
040129;0200;;
040129;0300;;
040129;0400;;
040129;0500;;
040129;0600;;
040129;0700;;
040129;0800;;
040129;0900;25,0166;
040129;1000;27,3083;
040129;1100;28,6833;
040129;1200;29,95;
040129;1300;31;
040129;1400;31,7416;
040129;1500;31,75;
040129;1600;30,8583;
040129;1700;29,075;
040129;1800;26,9417;
040129;1900;24,5833;
040129;2000;22,975;
040129;2100;21,7833;
040129;2200;21,05;
040129;2300;20,4083;
040130;0000;19,6583;
040130;0100;19,225;
040130;0200;18,525;
040130;0300;17,825;
040130;0400;17,2916;
040130;0500;16,6833;
040130;0600;17;
040130;0700;19,5583;
040130;0800;21,4666;
040130;0900;23,3083;
040130;1000;24,9666;
040130;1100;26,55;
040130;1200;27,6083;
040130;1300;28,6416;
040130;1400;28,8916;
040130;1500;29,25;
040130;1600;28,625;
040130;1700;27,3833;
040130;1800;24,8833;
040130;1900;22,275;
040130;2000;20,7;
040130;2100;19,7166;
040130;2200;18,9083;
040130;2300;18,2083;
040131;0000;17,7666;
040131;0100;17,4417;
040131;0200;16,6416;
040131;0300;16,2416;
040131;0400;15,7417;
040131;0500;15,2666;
040131;0600;15,6416;
040131;0700;19,3416;
040131;0800;20,925;
040131;0900;22,7333;
040131;1000;24,8;
040131;1100;25,9166;
040131;1200;27,4583;
040131;1300;28,25;
040131;1400;29,175;
040131;1500;29,8167;
040131;1600;29,375;
040131;1700;28,4666;
040131;1800;26,8833;
040131;1900;24,7083;
040131;2000;22,4583;
040131;2100;21,25;
040131;2200;20,325;
