FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
111220;1700;0,0999998;;;
111220;1800;0,0999998;;;
111220;1900;0,0999998;;;
111220;2000;0,2;;;
111220;2100;0,2;;;
111220;2200;0,2;;;
111220;2300;0,2;;;
111221;0000;0,3;;;
111221;0100;0,2;;;
111221;0200;0,3;;;
111221;0300;0,2;;;
111221;0400;0,2;;;
111221;0500;0,4;;;
111221;0600;0,5;;;
111221;0700;0,4;;;
111221;0800;0,4;;;
111221;0900;0,3;;;
111221;1000;0,2;;;
111221;1100;0,2;;;
111221;1200;0,2;;;
111221;1300;0,2;;;
111221;1400;0,2;;;
111221;1500;0,0999998;;;
111221;1600;0,0999998;;;
111221;1700;0,0999998;;;
111221;1800;0,0999998;;;
111221;1900;0,2;;;
111221;2000;0,2;;;
111221;2100;0,2;;;
111221;2200;0,3;;;
111221;2300;0,3;;;
111222;0000;0,3;;;
111222;0100;0,3;;;
111222;0200;0,3;;;
111222;0300;0,2;;;
111222;0400;0,0999998;;;
111222;0500;0,0999998;;;
111222;0600;0,5;;;
111222;0700;0,2;;;
111222;0800;0,0999998;;;
111222;0900;0,0999998;;;
111222;1000;0,0999998;;;
111222;1100;0,0999998;;;
111222;1200;0,0999998;;;
111222;1300;0,0999998;;;
111222;1400;0,0999998;;;
111222;1500;0,0999998;;;
111222;1600;0,0999998;;;
111222;1700;0,0999998;;;
111222;1800;0,0999998;;;
111222;1900;0,0999998;;;
111222;2000;0,0999998;;;
111222;2100;0,0999998;;;
111222;2200;0,3;;;
111222;2300;0,2;;;
111223;0000;0,3;;;
111223;0100;0,2;;;
111223;0200;0,0999998;;;
111223;0300;0,0999998;;;
111223;0400;0,0999998;;;
111223;0500;0,0999998;;;
111223;0600;0,4;;;
111223;0700;0,0999998;;;
111223;0800;0,2;;;
111223;0900;0,0999998;;;
111223;1000;0,0999998;;;
111223;1100;0,0999998;;;
111223;1200;0,0999998;;;
111223;1300;0,0999998;;;
111223;1400;0,0999998;;;
111223;1500;0,0999998;;;
111223;1600;0,0999998;;;
111223;1700;0,0999998;;;
111223;1800;0,0999998;;;
111223;1900;0,0999998;;;
111223;2000;0,0999998;;;
111223;2100;0,4;;;
111223;2200;0,7;;;
111223;2300;0,9;;;
111224;0000;0,7;;;
111224;0100;0,3;;;
111224;0200;0,3;;;
111224;0300;0,0999998;;;
111224;0400;0,0999998;;;
111224;0500;0,0999998;;;
111224;0600;0,2;;;
111224;0700;0,0999998;;;
111224;0800;0,0999998;;;
111224;0900;0,0999998;;;
111224;1000;0,0999998;;;
111224;1100;0,0999998;;;
111224;1200;0,0999998;;;
111224;1300;0,0999998;;;
111224;1400;0,0999998;;;
111224;1500;0,0999998;;;
111224;1600;0,0999998;;;
111224;1700;0,0999998;;;
111224;1800;0,0999998;;;
111224;1900;0,0999998;;;
111224;2000;0,2;;;
111224;2100;0,599998;;;
111224;2200;0,2;;;
111224;2300;0,5;;;
111225;0000;0,9;;;
111225;0100;0,799996;;;
111225;0200;1;;;
111225;0300;0,4;;;
111225;0400;0,2;;;
111225;0500;0,2;;;
111225;0600;0,0999998;;;
111225;0700;0,0999998;;;
111225;0800;0,0999998;;;
111225;0900;0,0999998;;;
111225;1000;0,0999998;;;
111225;1100;0,0999998;;;
111225;1200;0,0999998;;;
111225;1300;0,0999998;;;
111225;1400;0,0999998;;;
111225;1500;0,0999998;;;
111225;1600;0,0999998;;;
111225;1700;0,0999998;;;
111225;1800;0,0999998;;;
111225;1900;0,0999998;;;
111225;2000;0,0999998;;;
111225;2100;0,0999998;;;
111225;2200;0,2;;;
111225;2300;0,0999998;;;
111226;0000;0,0999998;;;
111226;0100;0,0999998;;;
111226;0200;0,0999998;;;
111226;0300;0,0999998;;;
111226;0400;0,0999998;;;
111226;0500;0,0999998;;;
111226;0600;0,3;;;
111226;0700;0,2;;;
111226;0800;0,0999998;;;
111226;0900;0,0999998;;;
111226;1000;0,0999998;;;
111226;1100;0,0999998;;;
111226;1200;0,0999998;;;
111226;1300;0,0999998;;;
111226;1400;0,0999998;;;
111226;1500;0,0999998;;;
111226;1600;0,0999998;;;
111226;1700;0,0999998;;;
111226;1800;0,0999998;;;
111226;1900;0,0999998;;;
111226;2000;0,0999998;;;
111226;2100;0,0999998;;;
111226;2200;0,0999998;;;
111226;2300;0,2;;;
111227;0000;0,0999998;;;
111227;0100;0,0999998;;;
111227;0200;0,0999998;;;
111227;0300;0,0999998;;;
111227;0400;0,0999998;;;
111227;0500;0,2;;;
111227;0600;0,5;;;
111227;0700;0,4;;;
111227;0800;0,599998;;;
111227;0900;0,2;;;
111227;1000;0,0999998;;;
111227;1100;0,0999998;;;
111227;1200;0,0999998;;;
111227;1300;0,0999998;;;
111227;1400;0,0999998;;;
111227;1500;0,0999998;;;
111227;1600;0,0999998;;;
111227;1700;0,0999998;;;
111227;1800;0,0999998;;;
111227;1900;0,0999998;;;
111227;2000;0,0999998;;;
111227;2100;0,0999998;;;
111227;2200;0,0999998;;;
111227;2300;0,0999998;;;
111228;0000;0,0999998;;;
111228;0100;0,0999998;;;
111228;0200;0,0999998;;;
111228;0300;0,0999998;;;
111228;0400;0,0999998;;;
111228;0500;0,0999998;;;
111228;0600;0,3;;;
111228;0700;0,3;;;
111228;0800;0,3;;;
111228;0900;0,2;;;
111228;1000;0,2;;;
111228;1100;0,0999998;;;
111228;1200;0,0999998;;;
111228;1300;0,0999998;;;
111228;1400;0,0999998;;;
111228;1500;0,0999998;;;
111228;1600;0,0999998;;;
111228;1700;0,0999998;;;
111228;1800;0,0999998;;;
111228;1900;0,0999998;;;
111228;2000;0,0999998;;;
111228;2100;0,0999998;;;
111228;2200;0,0999998;;;
111228;2300;0,0999998;;;
111229;0000;0,0999998;;;
111229;0100;0,0999998;;;
111229;0200;0,0999998;;;
111229;0300;0,0999998;;;
111229;0400;0,4;;;
111229;0500;0,4;;;
111229;0600;0,599998;;;
111229;0700;0,799996;;;
111229;0800;0,599998;;;
111229;0900;0,599998;;;
111229;1000;0,5;;;
111229;1100;0,3;;;
111229;1200;0,3;;;
111229;1300;0,2;;;
111229;1400;0,2;;;
111229;1500;0,2;;;
111229;1600;0,2;;;
111229;1700;0,2;;;
111229;1800;0,2;;;
111229;1900;0,2;;;
111229;2000;0,4;;;
111229;2100;0,3;;;
111229;2200;0,3;;;
111229;2300;0,3;;;
111230;0000;0,4;;;
111230;0100;0,5;;;
111230;0200;0,5;;;
111230;0300;0,5;;;
111230;0400;0,4;;;
111230;0500;0,5;;;
111230;0600;0,599998;;;
111230;0700;0,7;;;
111230;0800;0,599998;;;
111230;0900;0,5;;;
111230;1000;0,4;;;
111230;1100;0,3;;;
111230;1200;0,2;;;
111230;1300;0,2;;;
111230;1400;0,0999998;;;
111230;1500;0,2;;;
111230;1600;0,2;;;
111230;1700;0,0999998;;;
111230;1800;0,0999998;;;
111230;1900;0,2;;;
111230;2000;0,2;;;
111230;2100;0,3;;;
111230;2200;0,3;;;
111230;2300;0,3;;;
111231;0000;0,4;;;
111231;0100;0,5;;;
111231;0200;0,4;;;
111231;0300;0,4;;;
111231;0400;;;0,562733;
111231;0500;;;0,447889;
111231;0600;;;0,353144;
111231;0700;;;0,482342;
111231;0800;;;0,413436;
111231;0900;;;0,413436;
111231;1000;;;0,37037;
111231;1100;;;0,310077;
111231;1200;;;0,292851;
111231;1300;;;0,223945;
111231;1400;;;0,206718;
111231;1500;;;0,206718;
111231;1600;;;0,206718;
111231;1700;;;0,206718;
111231;1800;;;;
111231;1900;;;0,34453;
111231;2000;;;0,801033;
111231;2100;;;0,585701;
111231;2200;;;0,568475;
111231;2300;;;1,1714;
120101;0000;1,19724;;;
120101;0100;1,10594;;;
120101;0200;0,645991;;;
120101;0300;0,34453;;;
120101;0400;0,493826;;;
120101;0500;0,577085;;;
120101;0600;0,732124;;;
120101;0700;0,723514;;;
120101;0800;0,645991;;;
120101;0900;0,422049;;;
120101;1000;0,206718;;;
120101;1100;0,180878;;;
120101;1200;0,103359;;;
120101;1300;0,129199;;;
120101;1400;0,206718;;;
120101;1500;0,206718;;;
120101;1600;0,146425;;;
120101;1700;0,103359;;;
120101;1800;0,103359;;;
120101;1900;0,103359;;;
120101;2000;0,103359;;;
120101;2100;0,103359;;;
120101;2200;0,103359;;;
120101;2300;0,146425;;;
120102;0000;0,103359;;;
120102;0100;0,268733;;;
120102;0200;0,430662;;;
120102;0300;0,413436;;;
120102;0400;0,31088;;;
120102;0500;0,328151;;;
120102;0600;0,561311;;;
120102;0700;0,46632;;;
120102;0800;0,474956;;;
120102;0900;0,319515;;;
120102;1000;0,215889;;;
120102;1100;0,207254;;;
120102;1200;0,250431;;;
120102;1300;0,241796;;;
120102;1400;0,207254;;;
120102;1500;0,23316;;;
120102;1600;0,276338;;;
120102;1700;0,241796;;;
120102;1800;0,23316;;;
120102;1900;0,207254;;;
120102;2000;0,189983;;;
120102;2100;0,215889;;;
120102;2200;0,215889;;;
120102;2300;0,207254;;;
120103;0000;0,207254;;;
120103;0100;0,227979;;;
120103;0200;0,207254;;;
120103;0300;0,25331;;;
120103;0400;0,322393;;;
120103;0500;0,457684;;;
120103;0600;0,725388;;;
120103;0700;0,518131;;;
120103;0800;0,509498;;;
120103;0900;0,526769;;;
120103;1000;0,31088;;;
120103;1100;0,31088;;;
120103;1200;0,345422;;;
120103;1300;0,440413;;;
120103;1400;0,423142;;;
120103;1500;0,405871;;;
120103;1600;0,414507;;;
120103;1700;0,423142;;;
120103;1800;0,328151;;;
120103;1900;0,31088;;;
120103;2000;0,293609;;;
120103;2100;0,449049;;;
120103;2200;0,3886;;;
120103;2300;0,345422;;;
120104;0000;0,345422;;;
120104;0100;0,31088;;;
120104;0200;0,31088;;;
120104;0300;0,437535;;;
120104;0400;0,401951;;;
120104;0500;0,465115;;;
120104;0600;0,869938;;;
120104;0700;0,792418;;;
120104;0800;0,473728;;;
120104;0900;0,413436;;;
120104;1000;0,31869;;;
120104;1100;0,31869;;;
120104;1200;0,31869;;;
120104;1300;0,327303;;;
120104;1400;0,310077;;;
120104;1500;0,310077;;;
120104;1600;0,327303;;;
120104;1700;0,310077;;;
120104;1800;0,310077;;;
120104;1900;0,310077;;;
120104;2000;0,335917;;;
120104;2100;0,378983;;;
120104;2200;0,456501;;;
120104;2300;0,404822;;;
120105;0000;0,353143;;;
120105;0100;0,361756;;;
120105;0200;0,353143;;;
120105;0300;0,333045;;;
120105;0400;0,322393;;;
120105;0500;0,362693;;;
120105;0600;0,449049;;;
120105;0700;0,379964;;;
120105;0800;0,414507;;;
120105;0900;0,397235;;;
120105;1000;0,414507;;;
120105;1100;0,362693;;;
120105;1200;0,31088;;;
120105;1300;0,31088;;;
120105;1400;0,397235;;;
120105;1500;0,397235;;;
120105;1600;0,336786;;;
120105;1700;0,31088;;;
120105;1800;0,31088;;;
120105;1900;0,31088;;;
120105;2000;0,31088;;;
120105;2100;0,371329;;;
120105;2200;0,457685;;;
120105;2300;0,526769;;;
120106;0000;0,492227;;;
120106;0100;0,341968;;;
120106;0200;0,31088;;;
120106;0300;0,31088;;;
120106;0400;0,207254;;;
120106;0500;0,250431;;;
120106;0600;0,405871;;;
120106;0700;0,716749;;;
120106;0800;0,46632;;;
120106;0900;0,431777;;;
120106;1000;0,371329;;;
120106;1100;0,293609;;;
120106;1200;0,250431;;;
120106;1300;0,284973;;;
120106;1400;0,31088;;;
120106;1500;0,328151;;;
120106;1600;0,328151;;;
120106;1700;0,3886;;;
120106;1800;0,414507;;;
120106;1900;0,414507;;;
120106;2000;0,423142;;;
120106;2100;0,518131;;;
120106;2200;0,518131;;;
120106;2300;0,54404;;;
120107;0000;0,561311;;;
120107;0100;0,373055;;;
120107;0200;0,302244;;;
120107;0300;0,207254;;;
120107;0400;0,207254;;;
120107;0500;0,215889;;;
120107;0600;0,23316;;;
120107;0700;0,23316;;;
120107;0800;0,284973;;;
120107;0900;0,31088;;;
120107;1000;0,31088;;;
120107;1100;0,302244;;;
120107;1200;0,224525;;;
120107;1300;0,207254;;;
120107;1400;0,207254;;;
120107;1500;0,207254;;;
120107;1600;0,207254;;;
120107;1700;0,215889;;;
120107;1800;0,207254;;;
120107;1900;0,207254;;;
120107;2000;0,215889;;;
120107;2100;0,23316;;;
120107;2200;0,250431;;;
120107;2300;0,379964;;;
120108;0000;0,431778;;;
120108;0100;0,341968;;;
120108;0200;0,319515;;;
120108;0300;0,379964;;;
120108;0400;0,310077;;;
120108;0500;0,456501;;;
120108;0600;0,430662;;;
120108;0700;0,241171;;;
120108;0800;0,215331;;;
120108;0900;0,215331;;;
120108;1000;0,26701;;;
120108;1100;0,301463;;;
120108;1200;0,223944;;;
120108;1300;0,206718;;;
120108;1400;0,206718;;;
120108;1500;0,206718;;;
120108;1600;0,206718;;;
120108;1700;0,206718;;;
120108;1800;0,206718;;;
120108;1900;0,215331;;;
120108;2000;0,310077;;;
120108;2100;0,258397;;;
120108;2200;0,335917;;;
120108;2300;0,310077;;;
120109;0000;0,232558;;;
120109;0100;0,206718;;;
120109;0200;0,241171;;;
120109;0300;0,310077;;;
120109;0400;0,207254;;;
120109;0500;0,250431;;;
120109;0600;0,414506;;;
120109;0700;0,224525;;;
120109;0800;0,31088;;;
120109;0900;0,215889;;;
120109;1000;0,207254;;;
120109;1100;0,207254;;;
120109;1200;0,15544;;;
120109;1300;0,103627;;;
120109;1400;0,103627;;;
120109;1500;0,103627;;;
120109;1600;0,120898;;;
120109;1700;0,112262;;;
120109;1800;0,103627;;;
120109;1900;0,146805;;;
120109;2000;0,207254;;;
120109;2100;0,250431;;;
120109;2200;0,250431;;;
120109;2300;0,23316;;;
120110;0000;0,207254;;;
120110;0100;0,134715;;;
120110;0200;0,129534;;;
120110;0300;0,161197;;;
120110;0400;0,172712;;;
120110;0500;0,23316;;;
120110;0600;0,293609;;;
120110;0700;0,207254;;;
120110;0800;0,207254;;;
120110;0900;0,198618;;;
120110;1000;0,189983;;;
120110;1100;0,129534;;;
120110;1200;0,103627;;;
120110;1300;0,103627;;;
120110;1400;0,103627;;;
120110;1500;0,103627;;;
120110;1600;0,103325;;;
120110;1700;0,103325;;;
120110;1800;0,103627;;;
120110;1900;0,103627;;;
120110;2000;0,103627;;;
120110;2100;0,103627;;;
120110;2200;0,189983;;;
120110;2300;0,181347;;;
120111;0000;0,103627;;;
120111;0100;0,176166;;;
120111;0200;0,198618;;;
120111;0300;0,207254;;;
120111;0400;0,206718;;;
120111;0500;0,275624;;;
120111;0600;0,413436;;;
120111;0700;0,370369;;;
120111;0800;0,310077;;;
120111;0900;0,206718;;;
120111;1000;0,206718;;;
120111;1100;0,206718;;;
120111;1200;0,163652;;;
120111;1300;0,129199;;;
120111;1400;0,163652;;;
120111;1500;0,120585;;;
120111;1600;0,137812;;;
120111;1700;0,120585;;;
120111;1800;0,111972;;;
120111;1900;0,146425;;;
120111;2000;0,258397;;;
120111;2100;0,482341;;;
120111;2200;0,783805;;;
120111;2300;0,938843;;;
120112;0000;0,628767;;;
120112;0100;0,496122;;;
120112;0200;0,310077;;;
120112;0300;0,390467;;;
120112;0400;0,333908;;;
120112;0500;0,50086;;;
120112;0600;0,716749;;;
120112;0700;0,492227;;;
120112;0800;0,518131;;;
120112;0900;0,483591;;;
120112;1000;0,457684;;;
120112;1100;0,31088;;;
120112;1200;0,23316;;;
120112;1300;0,207254;;;
120112;1400;0,181347;;;
120112;1500;0,207254;;;
120112;1600;0,207254;;;
120112;1700;0,23316;;;
120112;1800;0,267702;;;
120112;1900;0,207254;;;
120112;2000;0,23316;;;
120112;2100;0,259067;;;
120112;2200;0,336786;;;
120112;2300;0,345422;;;
120113;0000;0,319515;;;
120113;0100;0,341968;;;
120113;0200;0,31088;;;
120113;0300;0,299366;;;
120113;0400;0,172265;;;
120113;0500;0,198105;;;
120113;0600;0,404822;;;
120113;0700;0,34453;;;
120113;0800;0,275624;;;
120113;0900;0,206718;;;
120113;1000;0,206718;;;
120113;1100;0,206718;;;
120113;1200;0,206718;;;
120113;1300;0,206718;;;
120113;1400;0,155038;;;
120113;1500;0,146425;;;
120113;1600;0,103359;;;
120113;1700;0,103359;;;
120113;1800;0,146425;;;
120113;1900;0,189491;;;
120113;2000;0,206718;;;
120113;2100;0,26701;;;
120113;2200;0,284237;;;
120113;2300;0,241171;;;
120114;0000;0,206718;;;
120114;0100;0,206718;;;
120114;0200;0,206718;;;
120114;0300;0,114843;;;
120114;0400;0,264823;;;
120114;0500;0,241796;;;
120114;0600;0,302244;;;
120114;0700;0,293609;;;
120114;0800;0,267702;;;
120114;0900;0,23316;;;
120114;1000;0,259067;;;
120114;1100;0,207254;;;
120114;1200;0,207254;;;
120114;1300;0,207254;;;
120114;1400;0,207254;;;
120114;1500;0,207254;;;
120114;1600;0,207254;;;
120114;1700;0,207254;;;
120114;1800;0,207254;;;
120114;1900;0,207254;;;
120114;2000;0,241796;;;
120114;2100;0,328151;;;
120114;2200;0,328151;;;
120114;2300;0,302244;;;
120115;0000;0,259067;;;
120115;0100;0,300517;;;
120115;0200;0,31088;;;
120115;0300;0,31088;;;
120115;0400;0,206718;;;
120115;0500;0,215331;;;
120115;0600;0,284237;;;
120115;0700;0,396209;;;
120115;0800;0,361756;;;
120115;0900;0,310077;;;
120115;1000;0,223944;;;
120115;1100;0,206718;;;
120115;1200;0,198105;;;
120115;1300;0,146425;;;
120115;1400;0,103359;;;
120115;1500;0,103359;;;
120115;1600;0,103359;;;
120115;1700;0,103359;;;
120115;1800;0,103359;;;
120115;1900;0,103359;;;
120115;2000;0,180878;;;
120115;2100;0,223944;;;
120115;2200;0,223944;;;
120115;2300;0,206718;;;
120116;0000;0,180878;;;
120116;0100;0,113695;;;
120116;0200;0,120585;;;
120116;0300;0,195234;;;
120116;0400;0,115141;;;
120116;0500;0,198618;;;
120116;0600;0,379964;;;
120116;0700;0,250431;;;
120116;0800;0,181347;;;
120116;0900;0,207254;;;
120116;1000;0,207254;;;
120116;1100;0,207254;;;
120116;1200;0,146805;;;
120116;1300;0,112262;;;
120116;1400;0,103627;;;
120116;1500;0,103627;;;
120116;1600;0,103627;;;
120116;1700;0,103627;;;
120116;1800;0,103627;;;
120116;1900;0,103627;;;
120116;2000;0,112262;;;
120116;2100;0,198618;;;
120116;2200;0,198618;;;
120116;2300;0,189983;;;
120117;0000;0,164076;;;
120117;0100;0,186528;;;
120117;0200;0,198618;;;
120117;0300;0,172712;;;
120117;0400;0,207254;;;
120117;0500;0,336787;;;
120117;0600;0,500859;;;
120117;0700;0,362693;;;
120117;0800;0,207254;;;
120117;0900;0,224525;;;
120117;1000;0,215889;;;
120117;1100;0,181347;;;
120117;1200;0,103627;;;
120117;1300;0,103627;;;
120117;1400;0,103627;;;
120117;1500;0,100604;;;
120117;1600;0,0999998;;;
120117;1700;0,0999998;;;
120117;1800;0,101209;;;
120117;1900;0,103627;;;
120117;2000;0,103627;;;
120117;2100;0,189983;;;
120117;2200;0,328151;;;
120117;2300;0,129534;;;
120118;0000;0,207254;;;
120118;0100;0,290154;;;
120118;0200;0,189982;;;
120118;0300;0,103627;;;
120118;0400;0,276338;;;
120118;0500;0,457685;;;
120118;0600;0,664938;;;
120118;0700;0,561311;;;
120118;0800;0,362693;;;
120118;0900;0,354057;;;
120118;1000;0,31088;;;
120118;1100;0,250431;;;
120118;1200;0,207254;;;
120118;1300;0,215889;;;
120118;1400;0,198618;;;
120118;1500;0,198618;;;
120118;1600;0,207254;;;
120118;1700;0,207254;;;
120118;1800;0,215889;;;
120118;1900;0,31088;;;
120118;2000;0,405871;;;
120118;2100;0,734021;;;
120118;2200;0,379964;;;
120118;2300;0,345422;;;
120119;0000;0,423142;;;
120119;0100;0,518131;;;
120119;0200;0,54404;;;
120119;0300;0,460563;;;
120119;0400;0,495105;;;
120119;0500;0,535402;;;
120119;0600;0,578582;;;
120119;0700;0,647667;;;
120119;0800;0,509498;;;
120119;0900;0,483591;;;
120119;1000;0,423142;;;
120119;1100;0,31088;;;
120119;1200;0,267702;;;
120119;1300;0,241796;;;
120119;1400;0,207254;;;
120119;1500;0,207254;;;
120119;1600;0,207254;;;
120119;1700;0,207254;;;
120119;1800;0,207254;;;
120119;1900;0,207254;;;
120119;2000;0,284973;;;
120119;2100;0,31088;;;
120119;2200;0,31088;;;
120119;2300;0,31088;;;
120120;0000;0,31088;;;
120120;0100;0,31088;;;
120120;0200;0,23316;;;
120120;0300;0,264823;;;
120120;0400;0,207254;;;
120120;0500;0,250431;;;
120120;0600;0,423142;;;
120120;0700;0,405871;;;
120120;0800;0,302244;;;
120120;0900;0,207254;;;
120120;1000;0,207254;;;
120120;1100;0,207254;;;
120120;1200;0,207254;;;
120120;1300;0,172712;;;
120120;1400;0,120898;;;
120120;1500;0,138169;;;
120120;1600;0,103627;;;
120120;1700;0,103627;;;
120120;1800;0,112262;;;
120120;1900;0,172712;;;
120120;2000;0,207254;;;
120120;2100;0,250431;;;
120120;2200;0,31088;;;
120120;2300;0,284973;;;
120121;0000;0,207254;;;
120121;0100;0,134715;;;
120121;0200;0,103627;;;
120121;0300;0,103627;;;
120121;0400;0,207792;;;
120121;0500;0,207792;;;
120121;0600;0,207792;;;
120121;0700;0,285714;;;
120121;0800;0,311688;;;
120121;0900;0,311688;;;
120121;1000;0,242424;;;
120121;1100;0,207792;;;
120121;1200;0,12987;;;
120121;1300;0,103896;;;
120121;1400;0,103896;;;
120121;1500;0,103896;;;
120121;1600;0,103896;;;
120121;1700;0,103896;;;
120121;1800;0,103896;;;
120121;1900;0,164502;;;
120121;2000;0,207792;;;
120121;2100;0,268398;;;
120121;2200;0,30303;;;
120121;2300;0,320345;;;
120122;0000;0,311688;;;
120122;0100;0,270129;;;
120122;0200;0,207792;;;
120122;0300;0,219336;;;
120122;0400;0,356936;;;
120122;0500;0,440413;;;
120122;0600;0,552673;;;
120122;0700;0,423142;;;
120122;0800;0,31088;;;
120122;0900;0,31088;;;
120122;1000;0,31088;;;
120122;1100;0,267702;;;
120122;1200;0,207254;;;
120122;1300;0,207254;;;
120122;1400;0,207254;;;
120122;1500;0,198618;;;
120122;1600;0,15544;;;
120122;1700;0,189983;;;
120122;1800;0,189983;;;
120122;1900;0,207254;;;
120122;2000;0,207254;;;
120122;2100;0,207254;;;
120122;2200;0,276338;;;
120122;2300;0,215889;;;
120123;0000;0,207254;;;
120123;0100;0,207254;;;
120123;0200;0,207254;;;
120123;0300;0,299366;;;
120123;0400;0,161616;;;
120123;0500;0,17316;;;
120123;0600;0,21645;;;
120123;0700;0,199134;;;
120123;0800;0,190476;;;
120123;0900;0,17316;;;
120123;1000;0,12987;;;
120123;1100;0,17316;;;
120123;1200;0,12987;;;
120123;1300;0,103896;;;
120123;1400;0,103896;;;
120123;1500;0,103896;;;
120123;1600;0,103896;;;
120123;1700;0,103896;;;
120123;1800;0,103896;;;
120123;1900;0,103896;;;
120123;2000;0,112554;;;
120123;2100;0,199134;;;
120123;2200;0,207792;;;
120123;2300;0,147186;;;
120124;0000;0,181818;;;
120124;0100;0,311687;;;
120124;0200;0,277056;;;
120124;0300;0,23088;;;
120124;0400;0,31088;;;
120124;0500;0,379964;;;
120124;0600;0,863556;;;
120124;0700;0,535402;;;
120124;0800;0,431778;;;
120124;0900;0,414507;;;
120124;1000;0,414507;;;
120124;1100;0,3886;;;
120124;1200;0,224525;;;
120124;1300;0,207254;;;
120124;1400;0,146805;;;
120124;1500;0,103627;;;
120124;1600;0,103627;;;
120124;1700;0,172712;;;
120124;1800;0,198618;;;
120124;1900;0,207254;;;
120124;2000;0,241796;;;
120124;2100;0,276338;;;
120124;2200;0,345422;;;
120124;2300;0,362693;;;
120125;0000;0,664938;;;
120125;0100;0,435232;;;
120125;0200;0,336786;;;
120125;0300;0,264823;;;
120125;0400;0,149683;;;
120125;0500;0,250431;;;
120125;0600;0,587215;;;
120125;0700;0,371328;;;
120125;0800;0,293609;;;
120125;0900;0,293609;;;
120125;1000;0,31088;;;
120125;1100;0,250431;;;
120125;1200;0,103627;;;
120125;1300;0,103627;;;
120125;1400;0,103627;;;
120125;1500;0,103627;;;
120125;1600;0,103627;;;
120125;1700;0,112262;;;
120125;1800;0,103627;;;
120125;1900;0,103627;;;
120125;2000;0,164076;;;
120125;2100;0,207254;;;
120125;2200;0,198618;;;
120125;2300;0,207254;;;
120126;0000;0,293609;;;
120126;0100;0,238342;;;
120126;0200;0,328151;;;
120126;0300;0,207254;;;
120126;0400;0,207792;;;
120126;0500;0,251081;;;
120126;0600;0,528135;;;
120126;0700;0,649347;;;
120126;0800;0,277056;;;
120126;0900;0,34632;;;
120126;1000;0,25974;;;
120126;1100;0,121212;;;
120126;1200;0,103896;;;
120126;1300;0,103896;;;
120126;1400;0,103896;;;
120126;1500;0,103896;;;
120126;1600;0,103896;;;
120126;1700;0,103896;;;
120126;1800;0,103896;;;
120126;1900;0,103896;;;
120126;2000;0,190476;;;
120126;2100;0,225108;;;
120126;2200;0,207792;;;
120126;2300;0,207792;;;
120127;0000;0,21645;;;
120127;0100;0,24935;;;
120127;0200;0,277056;;;
120127;0300;0,288599;;;
120127;0400;0,264823;;;
120127;0500;0,328151;;;
120127;0600;0,647667;;;
120127;0700;0,716749;;;
120127;0800;0,569944;;;
120127;0900;0,284973;;;
120127;1000;0,207254;;;
120127;1100;0,207254;;;
120127;1200;0,207254;;;
120127;1300;0,138169;;;
120127;1400;0,103627;;;
120127;1500;0,112262;;;
120127;1600;0,103627;;;
120127;1700;0,103627;;;
120127;1800;0,103627;;;
120127;1900;0,164076;;;
120127;2000;0,207254;;;
120127;2100;0,31088;;;
120127;2200;0,336786;;;
120127;2300;0,267702;;;
120128;0000;0,241796;;;
120128;0100;0,269429;;;
120128;0200;0,23316;;;
120128;0300;0,287851;;;
120128;0400;0,472077;;;
120128;0500;0,595853;;;
120128;0600;0,535402;;;
120128;0700;0,595854;;;
120128;0800;0,46632;;;
120128;0900;0,483591;;;
120128;1000;0,431778;;;
120128;1100;0,345422;;;
120128;1200;0,250431;;;
120128;1300;0,207254;;;
120128;1400;0,207254;;;
120128;1500;0,207254;;;
120128;1600;0,207254;;;
120128;1700;0,207254;;;
120128;1800;0,198618;;;
120128;1900;0,207254;;;
120128;2000;0,207254;;;
120128;2100;0,267702;;;
120128;2200;0,224525;;;
120128;2300;0,371328;;;
120129;0000;0,431777;;;
120129;0100;0,715024;;;
120129;0200;0,561311;;;
120129;0300;0,414507;;;
120129;0400;0,31088;;;
120129;0500;0,492227;;;
120129;0600;0,336786;;;
120129;0700;0,284973;;;
120129;0800;0,31088;;;
120129;0900;0,23316;;;
120129;1000;0,23316;;;
120129;1100;0,172712;;;
120129;1200;0,103627;;;
120129;1300;0,103627;;;
120129;1400;0,103627;;;
120129;1500;0,103627;;;
120129;1600;0,103325;;;
120129;1700;0,10272;;;
120129;1800;0,103627;;;
120129;1900;0,120898;;;
120129;2000;0,207254;;;
120129;2100;0,293609;;;
120129;2200;0,336786;;;
120129;2300;0,284973;;;
120130;0000;0,224525;;;
120130;0100;0,207254;;;
120130;0200;0,215889;;;
120130;0300;0,230282;;;
120130;0400;0,345422;;;
120130;0500;0,405871;;;
120130;0600;0,820376;;;
120130;0700;0,725387;;;
120130;0800;0,595853;;;
120130;0900;0,457685;;;
120130;1000;0,345422;;;
120130;1100;0,319515;;;
120130;1200;0,224525;;;
120130;1300;0,207254;;;
120130;1400;0,207254;;;
120130;1500;0,215889;;;
120130;1600;0,215889;;;
120130;1700;0,207254;;;
120130;1800;0,207254;;;
120130;1900;0,207254;;;
120130;2000;0,23316;;;
120130;2100;0,31088;;;
120130;2200;0,371329;;;
120130;2300;0,302244;;;
120131;0000;0,293609;;;
120131;0100;0,321242;;;
120131;0200;0,319515;;;
