FECHA (YYMMDD);HORA (HHMM);;
040107;0500;15,675;
040107;0600;16,9333;
040107;0700;20,475;
040107;0800;21,7;
040107;0900;23,55;
040107;1000;26,4417;
040107;1100;27,1666;
040107;1200;27,8454;
040107;1300;28,8833;
040107;1400;29,15;
040107;1500;29,0333;
040107;1600;28,325;
040107;1700;27,3833;
040107;1800;25,975;
040107;1900;23,9;
040107;2000;21,7916;
040107;2100;20,6083;
040107;2200;19,85;
040107;2300;19,2416;
040108;0000;18,7666;
040108;0100;18,3583;
040108;0200;17,95;
040108;0300;17,4833;
040108;0400;16,7416;
040108;0500;16,4166;
040108;0600;17,2916;
040108;0700;19,6333;
040108;0800;22,4333;
040108;0900;24,1667;
040108;1000;26,1917;
040108;1100;26,525;
040108;1200;27,4666;
040108;1300;28,2083;
040108;1400;28,2166;
040108;1500;27,975;
040108;1600;27,275;
040108;1700;26,1666;
040108;1800;25,0667;
040108;1900;23,2666;
040108;2000;21,4666;
040108;2100;20,4;
040108;2200;19,6166;
040108;2300;18,9167;
040109;0000;18,0416;
040109;0100;17,5333;
040109;0200;16,7;
040109;0300;15,9583;
040109;0400;15,4917;
040109;0500;15,1833;
040109;0600;16,3583;
040109;0700;18,6917;
040109;0800;20,6166;
040109;0900;23,3666;
040109;1000;26,1583;
040109;1100;28,0333;
040109;1200;28,8583;
040109;1300;30,1166;
040109;1400;30,9833;
040109;1500;31,3583;
040109;1600;30,6416;
040109;1700;29,8;
040109;1800;29,125;
040109;1900;27,7;
040109;2000;25,6917;
040109;2100;24,1666;
040109;2200;23,0583;
040109;2300;22,025;
040110;0000;21,1333;
040110;0100;20,25;
040110;0200;19,7833;
040110;0300;19,4083;
040110;0400;19,0083;
040110;0500;18,2166;
040110;0600;18,825;
040110;0700;21,0417;
040110;0800;22,95;
040110;0900;25,4833;
040110;1000;28,0166;
040110;1100;29,0833;
040110;1200;30,325;
040110;1300;31,7416;
040110;1400;32,2916;
040110;1500;32,725;
040110;1600;32,225;
040110;1700;31,575;
040110;1800;30,15;
040110;1900;28,5083;
040110;2000;26,4417;
040110;2100;25,0333;
040110;2200;23,9166;
040110;2300;22,6917;
040111;0000;21,8416;
040111;0100;20,9916;
040111;0200;19,725;
040111;0300;19,2083;
040111;0400;18,3833;
040111;0500;18,05;
040111;0600;19,6333;
040111;0700;21,9166;
040111;0800;24,0416;
040111;0900;27,1333;
040111;1000;30,0416;
040111;1100;31,1333;
040111;1200;31,7666;
040111;1300;32,1333;
040111;1400;31,9333;
040111;1500;31,8333;
040111;1600;30,4417;
040111;1700;29,4916;
040111;1800;28,0083;
040111;1900;26,1083;
040111;2000;23,95;
040111;2100;22,7416;
040111;2200;22,2083;
040111;2300;21,2666;
040112;0000;20,2083;
040112;0100;19,175;
040112;0200;18,2666;
040112;0300;17,7083;
040112;0400;16,9583;
040112;0500;16,6917;
040112;0600;17,5833;
040112;0700;20,3;
040112;0800;21,8083;
040112;0900;24,2;
040112;1000;25,9417;
040112;1100;27,8416;
040112;1200;29,6166;
040112;1300;29,9;
040112;1400;29,7666;
040112;1500;29,35;
040112;1600;29,1416;
040112;1700;27,925;
040112;1800;25,725;
040112;1900;23,4916;
040112;2000;21,3;
040112;2100;20,8333;
040112;2200;20,35;
040112;2300;19,7666;
040113;0000;18,9167;
040113;0100;18,5333;
040113;0200;18,1583;
040113;0300;17,4583;
040113;0400;17,2166;
040113;0500;17,1416;
040113;0600;18,2917;
040113;0700;20,775;
040113;0800;22,8833;
040113;0900;25,0083;
040113;1000;27,3083;
040113;1100;28,7;
040113;1200;30,3;
040113;1300;30,85;
040113;1400;30,525;
040113;1500;30,25;
040113;1600;28,575;
040113;1700;26,825;
040113;1800;24,75;
040113;1900;22,375;
040113;2000;21,0333;
040113;2100;20,1083;
040113;2200;19,4333;
040113;2300;18,85;
040114;0000;18,05;
040114;0100;17,6166;
040114;0200;17,4417;
040114;0300;17,3416;
040114;0400;16,6833;
040114;0500;16,3083;
040114;0600;16,8833;
040114;0700;19,3083;
040114;0800;20,8;
040114;0900;22,825;
040114;1000;24,15;
040114;1100;25,3333;
040114;1200;26,4083;
040114;1300;26,8;
040114;1400;26,9417;
040114;1500;27,0083;
040114;1600;27,0417;
040114;1700;26,5833;
040114;1800;25,975;
040114;1900;24,9583;
040114;2000;22,8083;
040114;2100;22,1333;
040114;2200;21,675;
040114;2300;20,3666;
040115;0000;19,9417;
040115;0100;19,4083;
040115;0200;19,4583;
040115;0300;16,9583;
040115;0400;16,6833;
040115;0500;16,1333;
040115;0600;15,8;
040115;0700;16,5417;
040115;0800;18,4333;
040115;0900;19,9;
040115;1000;22,0166;
040115;1100;23,8333;
040115;1200;25,275;
040115;1300;26,8833;
040115;1400;28,2416;
040115;1500;28,525;
040115;1600;26,8167;
040115;1700;24,725;
040115;1800;22,9583;
040115;1900;21,2333;
040115;2000;19,375;
040115;2100;18,5416;
040115;2200;17,7833;
040115;2300;17,9167;
040116;0000;17,3833;
040116;0100;16,45;
040116;0200;16,1083;
040116;0300;15,6333;
040116;0400;15,5417;
040116;0500;15,2;
040116;0600;15,7917;
040116;0700;16,5417;
040116;0800;17,4166;
040116;0900;19,7666;
040116;1000;22,3454;
040116;1100;23,8416;
040116;1200;24,7416;
040116;1300;25,4;
040116;1400;25,425;
040116;1500;26,05;
040116;1600;25,0583;
040116;1700;25,0833;
040116;1800;23,4833;
040116;1900;22,3333;
040116;2000;21,275;
040116;2100;20,3167;
040116;2200;19,5;
040116;2300;18,9;
040117;0000;18,0416;
040117;0100;17,5;
040117;0200;17,2083;
040117;0300;16,75;
040117;0400;16,1083;
040117;0500;15,7583;
040117;0600;16,225;
040117;0700;18,5583;
040117;0800;20,1416;
040117;0900;22,4166;
040117;1000;25,025;
040117;1100;27,1;
040117;1200;29;
040117;1300;29,9333;
040117;1400;30,3583;
040117;1500;29,9083;
040117;1600;28,7916;
040117;1700;28,0083;
040117;1800;26,5583;
040117;1900;24,1833;
040117;2000;22,325;
040117;2100;21,5333;
040117;2200;20,5333;
040117;2300;19,575;
040118;0000;18,9167;
040118;0100;18,2833;
040118;0200;18,0083;
040118;0300;17,35;
040118;0400;16,8416;
040118;0500;16,6416;
